Case ID,Activity,Complete Timestamp,Variant,Variant index
108,Check  application  form completeness,2018-01-01 16:10:21.698,Variant 101,101
108,Return application back to applicant,2018-01-01 16:58:14.217,Variant 101,101
108,Receive updated application,2018-01-01 17:00:54.428,Variant 101,101
108,Check  application  form completeness,2018-01-01 17:37:03.286,Variant 101,101
108,Check credit history,2018-01-01 17:54:04.973,Variant 101,101
108,Assess loan risk,2018-01-01 18:15:32.482,Variant 101,101
108,Appraise property,2018-01-01 19:04:40.007,Variant 101,101
108,end_event_Loan  application canceled,2018-01-01 19:04:40.007,Variant 101,101
108,Assess eligibility,2018-01-01 19:30:19.699,Variant 101,101
108,Reject application,2018-01-01 20:16:28.144,Variant 101,101
108,end_event_Loan application rejected,2018-01-01 20:54:49.957,Variant 101,101
108,End,2018-01-01 20:54:49.957,Variant 101,101
109,Start,2018-01-01 23:44:33.873,Variant 102,102
109,start_event_Loan  application received,2018-01-01 23:44:33.873,Variant 102,102
109,Check  application  form completeness,2018-01-02 00:04:02.241,Variant 102,102
109,Appraise property,2018-01-02 03:29:32.442,Variant 102,102
109,Check credit history,2018-01-02 04:08:44.969,Variant 102,102
109,Assess loan risk,2018-01-02 04:24:29.708,Variant 102,102
109,Check credit history,2018-01-02 04:24:29.708,Variant 102,102
109,Assess eligibility,2018-01-02 06:22:50.682,Variant 102,102
109,Check if home insurance quote is requested,2018-01-02 06:24:09.409,Variant 102,102
109,end_event_Loan application rejected,2018-01-02 06:24:09.409,Variant 102,102
109,Send acceptance pack,2018-01-02 06:29:34.554,Variant 102,102
109,Verify repayment agreement,2018-01-02 09:59:20.280,Variant 102,102
109,Approve application,2018-01-02 10:07:21.584,Variant 102,102
109,end_event_Loan  application approved,2018-01-02 10:47:57.639,Variant 102,102
109,End,2018-01-02 10:47:57.639,Variant 102,102
110,Start,2018-01-02 03:08:52.783,Variant 103,103
110,start_event_Loan  application received,2018-01-02 03:08:52.783,Variant 103,103
110,Check  application  form completeness,2018-01-02 04:21:31.987,Variant 103,103
110,Check credit history,2018-01-02 04:25:19.571,Variant 103,103
110,end_event_Loan  application approved,2018-01-02 04:25:19.571,Variant 103,103
110,Assess loan risk,2018-01-02 06:07:03.967,Variant 103,103
110,Appraise property,2018-01-02 07:22:26.908,Variant 103,103
110,Assess eligibility,2018-01-02 08:06:31.599,Variant 103,103
110,Reject application,2018-01-02 08:09:43.948,Variant 103,103
110,end_event_Loan application rejected,2018-01-02 08:51:26.197,Variant 103,103
110,Assess eligibility,2018-01-02 08:51:26.197,Variant 103,103
110,End,2018-01-02 08:51:26.197,Variant 103,103
111,Start,2018-01-04 09:36:29.710,Variant 104,104
111,start_event_Loan  application received,2018-01-04 09:36:29.710,Variant 104,104
111,Check  application  form completeness,2018-01-04 10:21:33.016,Variant 104,104
111,Appraise property,2018-01-04 12:25:26.925,Variant 104,104
111,Check credit history,2018-01-04 12:28:04.573,Variant 104,104
111,Assess loan risk,2018-01-04 13:31:51.160,Variant 104,104
111,Assess eligibility,2018-01-04 14:00:35.094,Variant 104,104
111,end_event_Loan  application canceled,2018-01-04 14:00:35.094,Variant 104,104
111,Check if home insurance quote is requested,2018-01-04 14:15:21.309,Variant 104,104
111,Send home insurance quote,2018-01-04 14:22:06.393,Variant 104,104
111,Verify repayment agreement,2018-01-04 15:36:04.478,Variant 104,104
111,Approve application,2018-01-04 15:41:05.730,Variant 104,104
111,end_event_Loan  application approved,2018-01-04 17:18:47.716,Variant 104,104
111,End,2018-01-04 17:18:47.716,Variant 104,104
112,Start,2018-01-05 04:45:01.874,Variant 1,1
112,start_event_Loan  application received,2018-01-05 04:45:01.874,Variant 1,1
112,Check  application  form completeness,2018-01-05 06:17:34.805,Variant 1,1
112,Appraise property,2018-01-05 06:38:27.731,Variant 1,1
112,Check credit history,2018-01-05 06:49:39.562,Variant 1,1
112,Assess loan risk,2018-01-05 06:54:06.795,Variant 1,1
112,Assess eligibility,2018-01-05 07:35:13.333,Variant 1,1
112,Reject application,2018-01-05 09:27:46.849,Variant 1,1
112,end_event_Loan application rejected,2018-01-05 10:44:04.050,Variant 1,1
112,End,2018-01-05 10:44:04.050,Variant 1,1
113,Start,2018-01-07 19:58:49.592,Variant 105,105
113,start_event_Loan  application received,2018-01-07 19:58:49.592,Variant 105,105
113,Check  application  form completeness,2018-01-07 21:46:07.799,Variant 105,105
113,Return application back to applicant,2018-01-08 00:08:31.940,Variant 105,105
113,Receive updated application,2018-01-08 01:00:45.503,Variant 105,105
113,Check  application  form completeness,2018-01-08 02:44:11.033,Variant 105,105
113,Return application back to applicant,2018-01-08 02:51:17.691,Variant 105,105
113,Receive updated application,2018-01-08 05:47:23.609,Variant 105,105
113,Check  application  form completeness,2018-01-08 06:09:45.597,Variant 105,105
113,Send home insurance quote,2018-01-08 06:09:45.597,Variant 105,105
113,Appraise property,2018-01-08 06:34:41.037,Variant 105,105
113,Check credit history,2018-01-08 08:13:11.312,Variant 105,105
113,Assess loan risk,2018-01-08 08:36:16.844,Variant 105,105
113,Assess eligibility,2018-01-08 08:52:31.638,Variant 105,105
113,Check if home insurance quote is requested,2018-01-08 09:11:26.050,Variant 105,105
113,Send home insurance quote,2018-01-08 09:54:03.926,Variant 105,105
113,Verify repayment agreement,2018-01-08 10:28:13.739,Variant 105,105
113,Approve application,2018-01-08 10:39:46.460,Variant 105,105
113,end_event_Loan  application approved,2018-01-08 11:52:18.679,Variant 105,105
113,End,2018-01-08 11:52:18.679,Variant 105,105
114,Start,2018-01-08 11:52:18.679,Variant 37,37
114,Send home insurance quote,2018-01-08 11:52:18.679,Variant 37,37
114,start_event_Loan  application received,2018-01-09 04:41:44.610,Variant 37,37
114,Check  application  form completeness,2018-01-09 07:26:04.561,Variant 37,37
114,Appraise property,2018-01-09 09:28:40.328,Variant 37,37
114,Check credit history,2018-01-09 10:02:08.408,Variant 37,37
114,Assess loan risk,2018-01-09 10:43:23.935,Variant 37,37
114,Assess eligibility,2018-01-09 12:13:52.988,Variant 37,37
114,Reject application,2018-01-09 14:13:33.306,Variant 37,37
114,end_event_Loan application rejected,2018-01-09 16:10:16.056,Variant 37,37
114,End,2018-01-09 16:10:16.056,Variant 37,37
115,Start,2018-01-10 10:24:04.147,Variant 20,20
115,start_event_Loan  application received,2018-01-10 10:24:04.147,Variant 20,20
115,Check  application  form completeness,2018-01-10 12:23:43.189,Variant 20,20
115,Return application back to applicant,2018-01-10 12:34:48.028,Variant 20,20
115,Receive updated application,2018-01-10 13:59:48.360,Variant 20,20
115,Check  application  form completeness,2018-01-10 14:02:55.849,Variant 20,20
115,Return application back to applicant,2018-01-10 15:01:20.920,Variant 20,20
115,Receive updated application,2018-01-10 15:15:03.489,Variant 20,20
115,Check  application  form completeness,2018-01-10 15:25:02.143,Variant 20,20
115,Appraise property,2018-01-10 16:42:41.779,Variant 20,20
115,Check credit history,2018-01-10 18:38:27.460,Variant 20,20
115,Assess loan risk,2018-01-10 18:46:14.203,Variant 20,20
115,Assess eligibility,2018-01-10 20:04:15.492,Variant 20,20
115,Check if home insurance quote is requested,2018-01-10 21:17:05.446,Variant 20,20
115,Send acceptance pack,2018-01-10 21:33:29.582,Variant 20,20
115,Verify repayment agreement,2018-01-10 23:43:42.786,Variant 20,20
115,Approve application,2018-01-11 00:11:36.856,Variant 20,20
115,end_event_Loan  application approved,2018-01-11 00:12:53.131,Variant 20,20
115,End,2018-01-11 00:12:53.131,Variant 20,20
116,Start,2018-01-11 14:56:02.038,Variant 106,106
116,start_event_Loan  application received,2018-01-11 14:56:02.038,Variant 106,106
116,Check  application  form completeness,2018-01-11 15:05:36.059,Variant 106,106
116,Return application back to applicant,2018-01-11 16:58:16.728,Variant 106,106
116,Receive updated application,2018-01-11 18:14:16.107,Variant 106,106
116,Check  application  form completeness,2018-01-11 18:33:51.050,Variant 106,106
116,Return application back to applicant,2018-01-11 19:55:23.416,Variant 106,106
116,Receive updated application,2018-01-12 02:02:11.455,Variant 106,106
116,Receive updated application,2018-01-12 02:02:11.455,Variant 106,106
116,Check  application  form completeness,2018-01-12 02:15:15.810,Variant 106,106
116,Return application back to applicant,2018-01-12 08:31:06.147,Variant 106,106
116,Receive updated application,2018-01-12 08:35:27.987,Variant 106,106
116,Check  application  form completeness,2018-01-12 09:02:27.681,Variant 106,106
116,Check credit history,2018-01-12 10:47:48.654,Variant 106,106
116,Appraise property,2018-01-12 12:00:48.676,Variant 106,106
116,Assess loan risk,2018-01-12 12:12:46.230,Variant 106,106
116,Assess eligibility,2018-01-12 13:18:36.939,Variant 106,106
116,Check if home insurance quote is requested,2018-01-12 13:49:17.123,Variant 106,106
116,Send home insurance quote,2018-01-12 14:07:51.457,Variant 106,106
116,Verify repayment agreement,2018-01-12 15:19:44.357,Variant 106,106
116,Cancel application,2018-01-12 15:20:28.828,Variant 106,106
116,end_event_Loan  application canceled,2018-01-12 17:23:53.908,Variant 106,106
116,End,2018-01-12 17:23:53.908,Variant 106,106
117,Start,2018-01-14 13:27:47.126,Variant 107,107
117,start_event_Loan  application received,2018-01-14 13:27:47.126,Variant 107,107
117,Check  application  form completeness,2018-01-14 14:28:21.885,Variant 107,107
117,Return application back to applicant,2018-01-14 16:25:16.081,Variant 107,107
117,Receive updated application,2018-01-14 16:28:00.934,Variant 107,107
117,Check  application  form completeness,2018-01-14 19:56:29.898,Variant 107,107
117,Return application back to applicant,2018-01-14 20:18:58.011,Variant 107,107
117,end_event_Loan application rejected,2018-01-14 20:18:58.011,Variant 107,107
117,Receive updated application,2018-01-14 20:33:52.658,Variant 107,107
117,Check  application  form completeness,2018-01-14 20:50:34.329,Variant 107,107
117,Return application back to applicant,2018-01-14 21:47:38.976,Variant 107,107
117,Receive updated application,2018-01-14 23:44:14.249,Variant 107,107
117,Check  application  form completeness,2018-01-15 00:21:02.867,Variant 107,107
117,Verify repayment agreement,2018-01-15 00:21:02.867,Variant 107,107
117,Check credit history,2018-01-15 00:28:29.786,Variant 107,107
117,Appraise property,2018-01-15 02:41:32.562,Variant 107,107
117,Assess loan risk,2018-01-15 02:51:04.133,Variant 107,107
117,Assess eligibility,2018-01-15 03:42:04.978,Variant 107,107
117,end_event_Loan  application approved,2018-01-15 03:42:04.978,Variant 107,107
117,Reject application,2018-01-15 03:56:48.433,Variant 107,107
117,end_event_Loan application rejected,2018-01-15 05:25:41.272,Variant 107,107
117,End,2018-01-15 05:25:41.272,Variant 107,107
118,Start,2018-01-14 15:54:37.122,Variant 108,108
118,start_event_Loan  application received,2018-01-14 15:54:37.122,Variant 108,108
118,Return application back to applicant,2018-01-14 15:54:37.122,Variant 108,108
118,Check  application  form completeness,2018-01-14 16:06:44.361,Variant 108,108
118,Return application back to applicant,2018-01-14 17:06:23.176,Variant 108,108
118,Receive updated application,2018-01-14 17:15:09.438,Variant 108,108
118,Check  application  form completeness,2018-01-14 21:51:47.205,Variant 108,108
118,Check credit history,2018-01-14 22:13:43.905,Variant 108,108
118,Assess loan risk,2018-01-14 22:54:56.834,Variant 108,108
118,Appraise property,2018-01-14 23:13:40.508,Variant 108,108
118,Assess eligibility,2018-01-14 23:17:51.595,Variant 108,108
118,Reject application,2018-01-14 23:38:31.706,Variant 108,108
118,end_event_Loan application rejected,2018-01-15 00:03:49.170,Variant 108,108
118,End,2018-01-15 00:03:49.170,Variant 108,108
119,Start,2018-01-15 18:03:50.321,Variant 35,35
119,start_event_Loan  application received,2018-01-15 18:03:50.321,Variant 35,35
119,Check  application  form completeness,2018-01-15 18:11:56.739,Variant 35,35
119,Return application back to applicant,2018-01-15 19:00:04.280,Variant 35,35
119,Receive updated application,2018-01-15 19:17:07.677,Variant 35,35
119,Check  application  form completeness,2018-01-15 19:31:34.997,Variant 35,35
119,Approve application,2018-01-15 19:31:34.997,Variant 35,35
119,Appraise property,2018-01-15 19:32:38.475,Variant 35,35
119,Check credit history,2018-01-15 21:00:55.257,Variant 35,35
119,Assess loan risk,2018-01-15 21:13:49.713,Variant 35,35
119,Assess eligibility,2018-01-15 21:48:38.287,Variant 35,35
119,Reject application,2018-01-15 22:11:37.964,Variant 35,35
119,end_event_Loan application rejected,2018-01-15 22:37:57.485,Variant 35,35
119,End,2018-01-15 22:37:57.485,Variant 35,35
120,Start,2018-01-17 12:30:14.252,Variant 31,31
120,start_event_Loan  application received,2018-01-17 12:30:14.252,Variant 31,31
120,Check  application  form completeness,2018-01-17 13:00:12.421,Variant 31,31
120,Return application back to applicant,2018-01-17 13:49:38.611,Variant 31,31
120,Receive updated application,2018-01-17 18:13:43.978,Variant 31,31
120,Check  application  form completeness,2018-01-17 18:19:41.696,Variant 31,31
120,Return application back to applicant,2018-01-17 18:45:36.195,Variant 31,31
120,Receive updated application,2018-01-17 19:55:50.606,Variant 31,31
120,Check  application  form completeness,2018-01-17 22:44:38.132,Variant 31,31
120,Appraise property,2018-01-17 23:06:12.055,Variant 31,31
120,Check credit history,2018-01-17 23:59:15.265,Variant 31,31
120,Assess loan risk,2018-01-18 00:26:55.779,Variant 31,31
120,Assess eligibility,2018-01-18 00:54:54.357,Variant 31,31
120,Check if home insurance quote is requested,2018-01-18 01:21:06.508,Variant 31,31
120,Send acceptance pack,2018-01-18 01:25:44.540,Variant 31,31
120,Verify repayment agreement,2018-01-18 01:36:24.706,Variant 31,31
120,Cancel application,2018-01-18 01:56:10.483,Variant 31,31
120,end_event_Loan  application canceled,2018-01-18 02:39:37.546,Variant 31,31
120,End,2018-01-18 02:39:37.546,Variant 31,31
121,Start,2018-01-18 16:11:14.787,Variant 10,10
121,start_event_Loan  application received,2018-01-18 16:11:14.787,Variant 10,10
121,Check  application  form completeness,2018-01-18 16:42:35.479,Variant 10,10
121,Appraise property,2018-01-18 17:49:09.267,Variant 10,10
121,Check credit history,2018-01-18 17:50:50.002,Variant 10,10
121,Assess loan risk,2018-01-18 18:23:15.661,Variant 10,10
121,Assess eligibility,2018-01-18 21:07:59.973,Variant 10,10
121,Check if home insurance quote is requested,2018-01-19 02:44:35.224,Variant 10,10
121,Send acceptance pack,2018-01-19 02:51:48.865,Variant 10,10
121,Verify repayment agreement,2018-01-19 03:24:18.964,Variant 10,10
121,Approve application,2018-01-19 05:13:37.907,Variant 10,10
121,end_event_Loan  application approved,2018-01-19 06:35:35.247,Variant 10,10
121,End,2018-01-19 06:35:35.247,Variant 10,10
122,Start,2018-01-18 18:32:50.232,Variant 1,1
122,start_event_Loan  application received,2018-01-18 18:32:50.232,Variant 1,1
122,Check  application  form completeness,2018-01-18 18:54:52.726,Variant 1,1
122,Appraise property,2018-01-18 20:35:42.573,Variant 1,1
122,Check credit history,2018-01-18 20:40:53.634,Variant 1,1
122,Assess loan risk,2018-01-18 20:57:28.481,Variant 1,1
122,Assess eligibility,2018-01-18 22:14:03.707,Variant 1,1
122,Reject application,2018-01-18 23:50:55.417,Variant 1,1
122,end_event_Loan application rejected,2018-01-19 00:11:30.485,Variant 1,1
122,End,2018-01-19 00:11:30.485,Variant 1,1
123,Start,2018-01-19 14:44:04.784,Variant 109,109
123,start_event_Loan  application received,2018-01-19 14:44:04.784,Variant 109,109
123,Check  application  form completeness,2018-01-19 14:59:28.172,Variant 109,109
123,Return application back to applicant,2018-01-19 16:23:18.400,Variant 109,109
123,Receive updated application,2018-01-19 17:29:40.831,Variant 109,109
123,Check  application  form completeness,2018-01-19 19:01:17.017,Variant 109,109
123,Return application back to applicant,2018-01-19 19:57:24.374,Variant 109,109
123,Receive updated application,2018-01-19 20:23:42.740,Variant 109,109
123,Check  application  form completeness,2018-01-19 20:42:36.266,Variant 109,109
123,Appraise property,2018-01-19 23:04:45.894,Variant 109,109
123,Check credit history,2018-01-19 23:09:51.298,Variant 109,109
123,Assess loan risk,2018-01-19 23:42:29.486,Variant 109,109
123,Assess eligibility,2018-01-20 01:58:52.259,Variant 109,109
123,Check if home insurance quote is requested,2018-01-20 02:45:44.770,Variant 109,109
123,Send home insurance quote,2018-01-20 03:03:13.071,Variant 109,109
123,Verify repayment agreement,2018-01-20 03:04:20.146,Variant 109,109
123,Cancel application,2018-01-20 03:16:27.662,Variant 109,109
123,end_event_Loan  application canceled,2018-01-20 03:59:35.765,Variant 109,109
123,End,2018-01-20 03:59:35.765,Variant 109,109
124,start_event_Loan  application received,2018-01-20 00:51:11.490,Variant 110,110
124,Check  application  form completeness,2018-01-20 01:20:31.685,Variant 110,110
124,Appraise property,2018-01-20 01:32:07.397,Variant 110,110
124,Check credit history,2018-01-20 02:38:03.310,Variant 110,110
124,Assess loan risk,2018-01-20 02:42:47.016,Variant 110,110
124,Assess eligibility,2018-01-20 03:26:06.610,Variant 110,110
124,Check if home insurance quote is requested,2018-01-20 03:49:55.597,Variant 110,110
124,Send acceptance pack,2018-01-20 03:55:45.888,Variant 110,110
124,Start,2018-01-20 03:59:35.765,Variant 110,110
124,end_event_Loan  application approved,2018-01-20 03:59:35.765,Variant 110,110
124,Verify repayment agreement,2018-01-20 05:04:21.434,Variant 110,110
124,Approve application,2018-01-20 05:17:56.267,Variant 110,110
124,end_event_Loan  application approved,2018-01-20 05:26:38.700,Variant 110,110
124,End,2018-01-20 05:26:38.700,Variant 110,110
125,Start,2018-01-20 05:26:38.700,Variant 111,111
125,Receive updated application,2018-01-20 05:26:38.700,Variant 111,111
125,start_event_Loan  application received,2018-01-20 22:05:08.292,Variant 111,111
125,Check  application  form completeness,2018-01-20 22:53:20.360,Variant 111,111
125,Return application back to applicant,2018-01-20 23:38:47.803,Variant 111,111
125,Receive updated application,2018-01-21 03:15:21.690,Variant 111,111
125,Check  application  form completeness,2018-01-21 03:25:50.199,Variant 111,111
125,Return application back to applicant,2018-01-21 03:31:57.070,Variant 111,111
125,Receive updated application,2018-01-21 04:15:16.259,Variant 111,111
125,Check  application  form completeness,2018-01-21 04:23:28.029,Variant 111,111
125,Return application back to applicant,2018-01-21 04:57:29.919,Variant 111,111
125,Receive updated application,2018-01-21 05:03:38.441,Variant 111,111
125,Check  application  form completeness,2018-01-21 06:36:04.269,Variant 111,111
125,Check credit history,2018-01-21 08:09:50.122,Variant 111,111
125,Assess loan risk,2018-01-21 08:53:05.443,Variant 111,111
125,Appraise property,2018-01-21 09:18:35.811,Variant 111,111
125,Assess eligibility,2018-01-21 09:29:32.081,Variant 111,111
125,Check if home insurance quote is requested,2018-01-21 10:06:25.079,Variant 111,111
125,Send home insurance quote,2018-01-21 11:04:09.717,Variant 111,111
125,Verify repayment agreement,2018-01-21 12:11:21.103,Variant 111,111
125,Approve application,2018-01-21 12:26:51.449,Variant 111,111
125,end_event_Loan  application approved,2018-01-21 13:16:26.256,Variant 111,111
125,End,2018-01-21 13:16:26.256,Variant 111,111
126,Start,2018-01-21 07:57:57.420,Variant 3,3
126,start_event_Loan  application received,2018-01-21 07:57:57.420,Variant 3,3
126,Check  application  form completeness,2018-01-21 08:48:57.388,Variant 3,3
126,Return application back to applicant,2018-01-21 09:22:16.404,Variant 3,3
126,Receive updated application,2018-01-21 09:46:02.465,Variant 3,3
126,Check  application  form completeness,2018-01-21 10:26:23.672,Variant 3,3
126,Appraise property,2018-01-21 10:40:34.044,Variant 3,3
126,Check credit history,2018-01-21 10:42:42.405,Variant 3,3
126,Assess loan risk,2018-01-21 11:41:00.396,Variant 3,3
126,Assess eligibility,2018-01-21 14:01:03.540,Variant 3,3
126,Reject application,2018-01-21 14:37:36.149,Variant 3,3
126,end_event_Loan application rejected,2018-01-21 14:56:44.430,Variant 3,3
126,End,2018-01-21 14:56:44.430,Variant 3,3
127,Start,2018-01-21 11:49:47.340,Variant 112,112
127,start_event_Loan  application received,2018-01-21 11:49:47.340,Variant 112,112
127,Check  application  form completeness,2018-01-21 13:25:02.381,Variant 112,112
127,Return application back to applicant,2018-01-21 13:49:17.656,Variant 112,112
127,Receive updated application,2018-01-21 14:04:43.794,Variant 112,112
127,Check  application  form completeness,2018-01-21 14:36:10.800,Variant 112,112
127,Return application back to applicant,2018-01-21 14:46:06.519,Variant 112,112
127,Receive updated application,2018-01-21 18:35:34.402,Variant 112,112
127,Check  application  form completeness,2018-01-21 19:20:54.627,Variant 112,112
127,Return application back to applicant,2018-01-21 19:27:57.304,Variant 112,112
127,Receive updated application,2018-01-22 01:00:26.515,Variant 112,112
127,Check  application  form completeness,2018-01-22 01:26:45.081,Variant 112,112
127,Return application back to applicant,2018-01-22 02:10:31.502,Variant 112,112
127,Receive updated application,2018-01-22 03:03:14.242,Variant 112,112
127,Check  application  form completeness,2018-01-22 04:20:44.042,Variant 112,112
127,Appraise property,2018-01-22 04:22:18.196,Variant 112,112
127,Check credit history,2018-01-22 04:42:15.002,Variant 112,112
127,Assess loan risk,2018-01-22 07:02:05.323,Variant 112,112
127,Assess loan risk,2018-01-22 07:02:05.323,Variant 112,112
127,Assess eligibility,2018-01-22 08:29:42.695,Variant 112,112
127,Check if home insurance quote is requested,2018-01-22 11:06:53.606,Variant 112,112
127,Send acceptance pack,2018-01-22 13:56:44.140,Variant 112,112
127,Verify repayment agreement,2018-01-22 14:04:22.592,Variant 112,112
127,Cancel application,2018-01-22 15:51:46.785,Variant 112,112
127,end_event_Loan  application canceled,2018-01-22 18:31:50.479,Variant 112,112
127,End,2018-01-22 18:31:50.479,Variant 112,112
128,Start,2018-01-21 13:49:21.549,Variant 1,1
128,start_event_Loan  application received,2018-01-21 13:49:21.549,Variant 1,1
128,Check  application  form completeness,2018-01-21 15:13:02.769,Variant 1,1
128,Appraise property,2018-01-21 16:24:38.868,Variant 1,1
128,Check credit history,2018-01-21 16:43:53.641,Variant 1,1
128,Assess loan risk,2018-01-21 21:15:08.194,Variant 1,1
128,Assess eligibility,2018-01-21 21:40:46.378,Variant 1,1
128,Reject application,2018-01-21 22:23:38.141,Variant 1,1
128,end_event_Loan application rejected,2018-01-21 22:32:42.287,Variant 1,1
128,End,2018-01-21 22:32:42.287,Variant 1,1
129,Start,2018-01-23 00:50:37.296,Variant 113,113
129,start_event_Loan  application received,2018-01-23 00:50:37.296,Variant 113,113
129,Check  application  form completeness,2018-01-23 02:22:18.037,Variant 113,113
129,Return application back to applicant,2018-01-23 02:44:21.511,Variant 113,113
129,Receive updated application,2018-01-23 03:31:38.428,Variant 113,113
129,Check  application  form completeness,2018-01-23 04:48:08.552,Variant 113,113
129,Appraise property,2018-01-23 07:12:56.537,Variant 113,113
129,Check credit history,2018-01-23 08:51:35.224,Variant 113,113
129,Assess loan risk,2018-01-23 12:11:38.310,Variant 113,113
129,Assess eligibility,2018-01-23 12:14:53.017,Variant 113,113
129,Check if home insurance quote is requested,2018-01-23 12:26:25.098,Variant 113,113
129,Send acceptance pack,2018-01-23 12:45:25.207,Variant 113,113
129,Verify repayment agreement,2018-01-23 13:11:25.360,Variant 113,113
129,Approve application,2018-01-23 13:17:44.939,Variant 113,113
129,end_event_Loan  application approved,2018-01-23 13:46:01.494,Variant 113,113
129,Check  application  form completeness,2018-01-23 13:46:01.494,Variant 113,113
129,End,2018-01-23 13:46:01.494,Variant 113,113
130,Start,2018-01-23 02:36:37.362,Variant 3,3
130,start_event_Loan  application received,2018-01-23 02:36:37.362,Variant 3,3
130,Check  application  form completeness,2018-01-23 02:54:29.585,Variant 3,3
130,Return application back to applicant,2018-01-23 05:01:35.040,Variant 3,3
130,Receive updated application,2018-01-23 05:02:38.553,Variant 3,3
130,Check  application  form completeness,2018-01-23 06:30:44.290,Variant 3,3
130,Appraise property,2018-01-23 06:44:02.339,Variant 3,3
130,Check credit history,2018-01-23 08:13:39.663,Variant 3,3
130,Assess loan risk,2018-01-23 08:58:53.393,Variant 3,3
130,Assess eligibility,2018-01-23 09:44:27.438,Variant 3,3
130,Reject application,2018-01-23 09:56:51.339,Variant 3,3
130,end_event_Loan application rejected,2018-01-23 11:40:18.513,Variant 3,3
130,End,2018-01-23 11:40:18.513,Variant 3,3
131,Start,2018-01-23 10:58:05.138,Variant 114,114
131,start_event_Loan  application received,2018-01-23 10:58:05.138,Variant 114,114
131,Check  application  form completeness,2018-01-23 13:23:09.477,Variant 114,114
131,Check credit history,2018-01-23 15:28:17.332,Variant 114,114
131,Receive updated application,2018-01-23 15:28:17.332,Variant 114,114
131,Appraise property,2018-01-23 15:40:32.688,Variant 114,114
131,Assess loan risk,2018-01-23 16:54:13.838,Variant 114,114
131,Assess eligibility,2018-01-23 17:14:49.462,Variant 114,114
131,Reject application,2018-01-23 17:55:13.411,Variant 114,114
131,end_event_Loan application rejected,2018-01-23 19:06:28.907,Variant 114,114
131,Check if home insurance quote is requested,2018-01-23 19:06:28.907,Variant 114,114
131,End,2018-01-23 19:06:28.907,Variant 114,114
132,Start,2018-01-24 14:13:47.858,Variant 115,115
132,start_event_Loan  application received,2018-01-24 14:13:47.858,Variant 115,115
132,Assess eligibility,2018-01-24 14:13:47.858,Variant 115,115
132,Check  application  form completeness,2018-01-24 14:40:54.751,Variant 115,115
132,Return application back to applicant,2018-01-24 15:07:39.372,Variant 115,115
132,Receive updated application,2018-01-24 15:49:09.964,Variant 115,115
132,Check  application  form completeness,2018-01-24 18:12:22.305,Variant 115,115
132,Return application back to applicant,2018-01-24 18:37:04.843,Variant 115,115
132,Receive updated application,2018-01-24 19:25:09.554,Variant 115,115
132,Check  application  form completeness,2018-01-24 20:16:27.926,Variant 115,115
132,Appraise property,2018-01-24 21:13:08.481,Variant 115,115
132,Check credit history,2018-01-24 22:11:11.484,Variant 115,115
132,Assess loan risk,2018-01-24 22:34:29.671,Variant 115,115
132,Assess eligibility,2018-01-24 23:24:38.369,Variant 115,115
132,Reject application,2018-01-24 23:42:37.148,Variant 115,115
132,end_event_Loan application rejected,2018-01-25 02:21:37.290,Variant 115,115
132,End,2018-01-25 02:21:37.290,Variant 115,115
133,Start,2018-01-25 07:26:35.048,Variant 5,5
133,start_event_Loan  application received,2018-01-25 07:26:35.048,Variant 5,5
133,Check  application  form completeness,2018-01-25 07:52:20.996,Variant 5,5
133,Appraise property,2018-01-25 08:09:05.209,Variant 5,5
133,Check credit history,2018-01-25 09:16:29.383,Variant 5,5
133,Assess loan risk,2018-01-25 09:36:21.274,Variant 5,5
133,Assess eligibility,2018-01-25 09:48:39.908,Variant 5,5
133,Check if home insurance quote is requested,2018-01-25 11:38:56.211,Variant 5,5
133,Send home insurance quote,2018-01-25 13:50:05.315,Variant 5,5
133,Verify repayment agreement,2018-01-25 15:39:39.294,Variant 5,5
133,Cancel application,2018-01-25 16:48:49.207,Variant 5,5
133,end_event_Loan  application canceled,2018-01-25 17:12:15.900,Variant 5,5
133,End,2018-01-25 17:12:15.900,Variant 5,5
134,Start,2018-01-25 17:12:15.900,Variant 116,116
134,Assess eligibility,2018-01-25 17:12:15.900,Variant 116,116
134,start_event_Loan  application received,2018-01-25 21:35:34.329,Variant 116,116
134,Receive updated application,2018-01-25 21:35:34.329,Variant 116,116
134,Check  application  form completeness,2018-01-25 22:37:44.245,Variant 116,116
134,Assess eligibility,2018-01-25 22:37:44.245,Variant 116,116
134,Appraise property,2018-01-25 22:59:41.470,Variant 116,116
134,Check credit history,2018-01-25 23:57:36.330,Variant 116,116
134,Assess loan risk,2018-01-25 23:58:03.782,Variant 116,116
134,Assess eligibility,2018-01-26 02:33:44.920,Variant 116,116
134,Reject application,2018-01-26 03:11:09.679,Variant 116,116
134,end_event_Loan application rejected,2018-01-26 03:26:20.074,Variant 116,116
134,End,2018-01-26 03:26:20.074,Variant 116,116
135,Start,2018-01-28 22:42:57.321,Variant 117,117
135,start_event_Loan  application received,2018-01-28 22:42:57.321,Variant 117,117
135,Check  application  form completeness,2018-01-28 23:40:40.495,Variant 117,117
135,Return application back to applicant,2018-01-28 23:45:08.203,Variant 117,117
135,Receive updated application,2018-01-29 00:12:43.480,Variant 117,117
135,Check  application  form completeness,2018-01-29 00:13:40.737,Variant 117,117
