Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition,noise
85,Check  application  form completeness,2017-12-31 06:46:58.764,Variant 90,90,complete,
85,end_event_Loan application rejected,2017-12-31 06:46:58.764,Variant 90,90,,true
85,Return application back to applicant,2017-12-31 07:37:06.197,Variant 90,90,complete,
85,end_event_Loan application rejected,2017-12-31 07:37:06.197,Variant 90,90,,true
85,Receive updated application,2017-12-31 07:38:12.201,Variant 90,90,complete,
85,Check  application  form completeness,2017-12-31 07:59:52.072,Variant 90,90,complete,
85,Appraise property,2017-12-31 09:54:10.424,Variant 90,90,complete,
85,start_event_Loan  application received,2017-12-31 09:54:10.424,Variant 90,90,,true
85,Check credit history,2017-12-31 10:16:31.475,Variant 90,90,complete,
85,Assess loan risk,2017-12-31 11:20:37.929,Variant 90,90,complete,
85,Assess eligibility,2017-12-31 11:40:14.183,Variant 90,90,complete,
85,Reject application,2017-12-31 12:04:02.744,Variant 90,90,complete,
85,end_event_Loan application rejected,2017-12-31 12:22:25.280,Variant 90,90,complete,
85,End,2017-12-31 12:22:25.280,Variant 90,90,End,End
86,Start,2018-01-02 01:07:11.523,Variant 91,91,Start,Start
86,start_event_Loan  application received,2018-01-02 01:07:11.523,Variant 91,91,complete,
86,Cancel application,2018-01-02 01:07:11.523,Variant 91,91,,true
86,Check  application  form completeness,2018-01-02 02:17:05.439,Variant 91,91,complete,
86,Return application back to applicant,2018-01-02 03:29:17.392,Variant 91,91,complete,
86,Receive updated application,2018-01-02 03:45:35.972,Variant 91,91,complete,
86,Check  application  form completeness,2018-01-02 05:13:10.291,Variant 91,91,complete,
86,Return application back to applicant,2018-01-02 05:55:05.528,Variant 91,91,complete,
86,Receive updated application,2018-01-02 06:03:58.481,Variant 91,91,complete,
86,Check  application  form completeness,2018-01-02 06:56:54.086,Variant 91,91,complete,
86,Check credit history,2018-01-02 07:02:37.694,Variant 91,91,complete,
86,Assess loan risk,2018-01-02 08:00:49.967,Variant 91,91,complete,
86,Appraise property,2018-01-02 08:10:16.985,Variant 91,91,complete,
86,Appraise property,2018-01-02 08:10:16.985,Variant 91,91,,true
86,Assess eligibility,2018-01-02 10:36:01.772,Variant 91,91,complete,
86,Check if home insurance quote is requested,2018-01-02 10:48:27.396,Variant 91,91,complete,
86,Receive updated application,2018-01-02 10:48:27.396,Variant 91,91,,true
86,Send acceptance pack,2018-01-02 11:17:02.984,Variant 91,91,complete,
86,Assess eligibility,2018-01-02 11:17:02.984,Variant 91,91,,true
86,Verify repayment agreement,2018-01-02 12:14:08.398,Variant 91,91,complete,
86,Cancel application,2018-01-02 13:12:45.429,Variant 91,91,complete,
86,end_event_Loan  application canceled,2018-01-02 14:09:09.285,Variant 91,91,complete,
86,End,2018-01-02 14:09:09.285,Variant 91,91,End,End
87,Start,2018-01-04 15:43:19.981,Variant 92,92,Start,Start
87,start_event_Loan  application received,2018-01-04 15:43:19.981,Variant 92,92,complete,
87,Check  application  form completeness,2018-01-04 17:48:26.989,Variant 92,92,complete,
87,end_event_Loan  application approved,2018-01-04 17:48:26.989,Variant 92,92,,true
87,Check credit history,2018-01-04 18:59:37.482,Variant 92,92,complete,
87,Appraise property,2018-01-04 23:23:02.577,Variant 92,92,complete,
87,Send home insurance quote,2018-01-04 23:23:02.577,Variant 92,92,,true
87,Assess loan risk,2018-01-05 00:01:47.933,Variant 92,92,complete,
87,Assess eligibility,2018-01-05 01:06:12.893,Variant 92,92,complete,
87,Reject application,2018-01-05 02:59:09.456,Variant 92,92,complete,
87,end_event_Loan application rejected,2018-01-05 04:55:09.780,Variant 92,92,complete,
87,End,2018-01-05 04:55:09.780,Variant 92,92,End,End
88,Start,2018-01-05 14:37:58.871,Variant 93,93,Start,Start
88,start_event_Loan  application received,2018-01-05 14:37:58.871,Variant 93,93,complete,
88,Check  application  form completeness,2018-01-05 15:13:36.287,Variant 93,93,complete,
88,Appraise property,2018-01-05 15:50:19.963,Variant 93,93,complete,
88,Check if home insurance quote is requested,2018-01-05 15:50:19.963,Variant 93,93,,true
88,Check credit history,2018-01-05 17:46:42.729,Variant 93,93,complete,
88,Assess loan risk,2018-01-05 18:06:32.678,Variant 93,93,complete,
88,Assess eligibility,2018-01-05 18:28:59.970,Variant 93,93,complete,
88,Reject application,2018-01-05 18:30:53.580,Variant 93,93,complete,
88,end_event_Loan application rejected,2018-01-05 19:32:29.663,Variant 93,93,complete,
88,End,2018-01-05 19:32:29.663,Variant 93,93,End,End
89,Start,2018-01-06 16:23:56.856,Variant 1,1,Start,Start
89,start_event_Loan  application received,2018-01-06 16:23:56.856,Variant 1,1,complete,
89,Check  application  form completeness,2018-01-06 20:14:18.811,Variant 1,1,complete,
89,Appraise property,2018-01-07 00:07:04.699,Variant 1,1,complete,
89,Check credit history,2018-01-07 00:19:38.174,Variant 1,1,complete,
89,Assess loan risk,2018-01-07 01:00:48.892,Variant 1,1,complete,
89,Assess eligibility,2018-01-07 04:37:36.915,Variant 1,1,complete,
89,Reject application,2018-01-07 05:22:03.013,Variant 1,1,complete,
89,end_event_Loan application rejected,2018-01-07 06:32:41.339,Variant 1,1,complete,
89,End,2018-01-07 06:32:41.339,Variant 1,1,End,End
90,Start,2018-01-07 09:27:27.465,Variant 94,94,Start,Start
90,start_event_Loan  application received,2018-01-07 09:27:27.465,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-07 10:30:58.571,Variant 94,94,complete,
90,Return application back to applicant,2018-01-07 12:16:48.808,Variant 94,94,complete,
90,Receive updated application,2018-01-07 13:06:25.478,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-07 13:12:00.817,Variant 94,94,complete,
90,Assess loan risk,2018-01-07 13:12:00.817,Variant 94,94,,true
90,Return application back to applicant,2018-01-07 14:09:32.324,Variant 94,94,complete,
90,end_event_Loan  application canceled,2018-01-07 14:09:32.324,Variant 94,94,,true
90,Receive updated application,2018-01-07 16:28:02.400,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-07 16:37:43.536,Variant 94,94,complete,
90,Return application back to applicant,2018-01-07 16:54:05.816,Variant 94,94,complete,
90,Receive updated application,2018-01-07 17:37:03.865,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-07 19:13:41.710,Variant 94,94,complete,
90,Return application back to applicant,2018-01-07 20:41:41.581,Variant 94,94,complete,
90,Receive updated application,2018-01-07 21:26:54.887,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-07 22:14:03.940,Variant 94,94,complete,
90,Return application back to applicant,2018-01-07 22:47:09.120,Variant 94,94,complete,
90,Receive updated application,2018-01-07 22:54:39.239,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-08 00:31:32.896,Variant 94,94,complete,
90,Return application back to applicant,2018-01-08 00:31:55.324,Variant 94,94,complete,
90,end_event_Loan  application canceled,2018-01-08 00:31:55.324,Variant 94,94,,true
90,Receive updated application,2018-01-08 00:32:04.471,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-08 01:35:34.028,Variant 94,94,complete,
90,start_event_Loan  application received,2018-01-08 01:35:34.028,Variant 94,94,,true
90,Return application back to applicant,2018-01-08 03:04:44.705,Variant 94,94,complete,
90,Receive updated application,2018-01-08 03:35:15.284,Variant 94,94,complete,
90,Check  application  form completeness,2018-01-08 03:37:35.035,Variant 94,94,complete,
90,Appraise property,2018-01-08 03:57:12.375,Variant 94,94,complete,
90,Check credit history,2018-01-08 04:12:58.426,Variant 94,94,complete,
90,Assess loan risk,2018-01-08 04:22:43.294,Variant 94,94,complete,
90,Assess eligibility,2018-01-08 05:08:20.956,Variant 94,94,complete,
90,Check if home insurance quote is requested,2018-01-08 08:16:20.682,Variant 94,94,complete,
90,Send acceptance pack,2018-01-08 11:40:00.464,Variant 94,94,complete,
90,Verify repayment agreement,2018-01-08 12:06:45.944,Variant 94,94,complete,
90,Approve application,2018-01-08 12:19:59.816,Variant 94,94,complete,
90,end_event_Loan  application approved,2018-01-08 12:32:28.124,Variant 94,94,complete,
90,End,2018-01-08 12:32:28.124,Variant 94,94,End,End
91,Start,2018-01-07 09:38:08.836,Variant 95,95,Start,Start
91,start_event_Loan  application received,2018-01-07 09:38:08.836,Variant 95,95,complete,
91,Check  application  form completeness,2018-01-07 10:02:30.126,Variant 95,95,complete,
91,end_event_Loan  application approved,2018-01-07 10:02:30.126,Variant 95,95,,true
91,Check credit history,2018-01-07 10:24:42.039,Variant 95,95,complete,
91,Assess loan risk,2018-01-07 10:24:50.324,Variant 95,95,complete,
91,Appraise property,2018-01-07 10:28:44.026,Variant 95,95,complete,
91,Assess eligibility,2018-01-07 10:32:26.725,Variant 95,95,complete,
91,Check if home insurance quote is requested,2018-01-07 11:17:50.084,Variant 95,95,complete,
91,Send acceptance pack,2018-01-07 13:18:58.175,Variant 95,95,complete,
91,Verify repayment agreement,2018-01-07 16:05:50.113,Variant 95,95,complete,
91,Cancel application,2018-01-07 16:59:55.533,Variant 95,95,complete,
91,end_event_Loan  application canceled,2018-01-07 18:04:07.701,Variant 95,95,complete,
91,Cancel application,2018-01-07 18:04:07.701,Variant 95,95,,true
91,End,2018-01-07 18:04:07.701,Variant 95,95,End,End
92,Start,2018-01-08 15:44:44.391,Variant 96,96,Start,Start
92,start_event_Loan  application received,2018-01-08 15:44:44.391,Variant 96,96,complete,
92,Check  application  form completeness,2018-01-08 16:02:30.514,Variant 96,96,complete,
92,Appraise property,2018-01-08 16:36:27.826,Variant 96,96,complete,
92,Check credit history,2018-01-08 16:58:33.663,Variant 96,96,complete,
92,Assess loan risk,2018-01-08 17:51:47.716,Variant 96,96,complete,
92,Assess eligibility,2018-01-08 20:07:13.185,Variant 96,96,complete,
92,Reject application,2018-01-08 20:42:07.993,Variant 96,96,complete,
92,end_event_Loan application rejected,2018-01-08 21:54:56.897,Variant 96,96,complete,
92,end_event_Loan  application canceled,2018-01-08 21:54:56.897,Variant 96,96,,true
92,End,2018-01-08 21:54:56.897,Variant 96,96,End,End
93,Start,2018-01-09 04:43:21.191,Variant 21,21,Start,Start
93,start_event_Loan  application received,2018-01-09 04:43:21.191,Variant 21,21,complete,
93,Check  application  form completeness,2018-01-09 05:25:56.390,Variant 21,21,complete,
93,Return application back to applicant,2018-01-09 05:43:51.270,Variant 21,21,complete,
93,Receive updated application,2018-01-09 06:44:03.215,Variant 21,21,complete,
93,Check  application  form completeness,2018-01-09 06:51:06.184,Variant 21,21,complete,
93,Appraise property,2018-01-09 07:36:14.334,Variant 21,21,complete,
93,Check credit history,2018-01-09 07:48:29.200,Variant 21,21,complete,
93,Assess loan risk,2018-01-09 08:30:53.052,Variant 21,21,complete,
93,Assess eligibility,2018-01-09 09:06:25.593,Variant 21,21,complete,
93,Check if home insurance quote is requested,2018-01-09 10:13:15.519,Variant 21,21,complete,
93,Send home insurance quote,2018-01-09 10:47:13.475,Variant 21,21,complete,
93,Verify repayment agreement,2018-01-09 11:06:06.782,Variant 21,21,complete,
93,Cancel application,2018-01-09 11:09:26.878,Variant 21,21,complete,
93,end_event_Loan  application canceled,2018-01-09 13:22:54.312,Variant 21,21,complete,
93,End,2018-01-09 13:22:54.312,Variant 21,21,End,End
94,Start,2018-01-09 20:12:32.255,Variant 97,97,Start,Start
94,start_event_Loan  application received,2018-01-09 20:12:32.255,Variant 97,97,complete,
94,Check  application  form completeness,2018-01-09 20:59:30.728,Variant 97,97,complete,
94,Appraise property,2018-01-09 22:09:08.349,Variant 97,97,complete,
94,Check credit history,2018-01-09 22:46:34.196,Variant 97,97,complete,
94,Assess loan risk,2018-01-09 23:23:22.330,Variant 97,97,complete,
94,Return application back to applicant,2018-01-09 23:23:22.330,Variant 97,97,,true
94,Assess eligibility,2018-01-10 01:29:09.543,Variant 97,97,complete,
94,Reject application,2018-01-10 01:31:28.091,Variant 97,97,complete,
94,end_event_Loan application rejected,2018-01-10 01:33:30.883,Variant 97,97,complete,
94,End,2018-01-10 01:33:30.883,Variant 97,97,End,End
95,Start,2018-01-13 11:04:34.164,Variant 98,98,Start,Start
95,start_event_Loan  application received,2018-01-13 11:04:34.164,Variant 98,98,complete,
95,Check  application  form completeness,2018-01-13 11:43:01.311,Variant 98,98,complete,
95,Check credit history,2018-01-13 11:50:29.117,Variant 98,98,complete,
95,Assess loan risk,2018-01-13 14:17:51.892,Variant 98,98,complete,
95,Appraise property,2018-01-13 14:32:42.483,Variant 98,98,complete,
95,Assess eligibility,2018-01-13 14:45:12.785,Variant 98,98,complete,
95,Reject application,2018-01-13 16:19:32.852,Variant 98,98,complete,
95,Return application back to applicant,2018-01-13 16:19:32.852,Variant 98,98,,true
95,end_event_Loan application rejected,2018-01-13 17:45:22.967,Variant 98,98,complete,
95,End,2018-01-13 17:45:22.967,Variant 98,98,End,End
96,Start,2018-01-13 15:19:08.824,Variant 99,99,Start,Start
96,start_event_Loan  application received,2018-01-13 15:19:08.824,Variant 99,99,complete,
96,Check  application  form completeness,2018-01-13 15:35:58.847,Variant 99,99,complete,
96,Appraise property,2018-01-13 17:30:09.739,Variant 99,99,complete,
96,Check credit history,2018-01-13 17:36:48.718,Variant 99,99,complete,
96,Assess loan risk,2018-01-13 17:50:52.798,Variant 99,99,complete,
96,Assess eligibility,2018-01-13 18:21:23.664,Variant 99,99,complete,
96,Reject application,2018-01-13 18:38:51.030,Variant 99,99,complete,
96,Send home insurance quote,2018-01-13 18:38:51.030,Variant 99,99,,true
96,end_event_Loan application rejected,2018-01-13 18:48:09.716,Variant 99,99,complete,
96,End,2018-01-13 18:48:09.716,Variant 99,99,End,End
97,Start,2018-01-14 08:04:30.747,Variant 100,100,Start,Start
97,start_event_Loan  application received,2018-01-14 08:04:30.747,Variant 100,100,complete,
97,end_event_Loan  application approved,2018-01-14 08:04:30.747,Variant 100,100,,true
97,Check  application  form completeness,2018-01-14 08:42:48.958,Variant 100,100,complete,
97,Return application back to applicant,2018-01-14 09:36:44.809,Variant 100,100,complete,
97,Receive updated application,2018-01-14 09:57:19.682,Variant 100,100,complete,
97,Check  application  form completeness,2018-01-14 11:49:53.453,Variant 100,100,complete,
97,Return application back to applicant,2018-01-14 12:31:46.433,Variant 100,100,complete,
97,Reject application,2018-01-14 12:31:46.433,Variant 100,100,,true
97,Receive updated application,2018-01-14 12:47:08.033,Variant 100,100,complete,
97,Receive updated application,2018-01-14 12:47:08.033,Variant 100,100,,true
97,Check  application  form completeness,2018-01-14 13:17:56.850,Variant 100,100,complete,
97,Return application back to applicant,2018-01-14 14:57:04.673,Variant 100,100,complete,
97,Receive updated application,2018-01-14 15:11:26.234,Variant 100,100,complete,
97,Send acceptance pack,2018-01-14 15:11:26.234,Variant 100,100,,true
97,Check  application  form completeness,2018-01-14 15:22:55.784,Variant 100,100,complete,
97,Check credit history,2018-01-14 15:51:12.957,Variant 100,100,complete,
97,Appraise property,2018-01-14 16:22:26.023,Variant 100,100,complete,
97,Assess loan risk,2018-01-14 17:05:34.758,Variant 100,100,complete,
97,Assess eligibility,2018-01-14 17:13:26.704,Variant 100,100,complete,
97,Reject application,2018-01-14 17:31:28.701,Variant 100,100,complete,
97,end_event_Loan application rejected,2018-01-14 18:19:50.818,Variant 100,100,complete,
97,End,2018-01-14 18:19:50.818,Variant 100,100,End,End
98,Start,2018-01-16 20:55:26.112,Variant 101,101,Start,Start
98,start_event_Loan  application received,2018-01-16 20:55:26.112,Variant 101,101,complete,
98,Check  application  form completeness,2018-01-16 21:20:36.018,Variant 101,101,complete,
98,Appraise property,2018-01-16 21:34:17.675,Variant 101,101,complete,
98,Check credit history,2018-01-16 22:39:24.462,Variant 101,101,complete,
98,Assess loan risk,2018-01-16 23:00:46.013,Variant 101,101,complete,
98,Reject application,2018-01-16 23:00:46.013,Variant 101,101,,true
98,Assess eligibility,2018-01-17 04:05:19.982,Variant 101,101,complete,
98,Check if home insurance quote is requested,2018-01-17 04:55:01.765,Variant 101,101,complete,
98,Send acceptance pack,2018-01-17 06:00:01.095,Variant 101,101,complete,
98,Verify repayment agreement,2018-01-17 06:29:01.624,Variant 101,101,complete,
98,Check  application  form completeness,2018-01-17 06:29:01.624,Variant 101,101,,true
98,Cancel application,2018-01-17 09:08:58.017,Variant 101,101,complete,
98,end_event_Loan  application canceled,2018-01-17 09:59:10.848,Variant 101,101,complete,
98,Return application back to applicant,2018-01-17 09:59:10.848,Variant 101,101,,true
98,End,2018-01-17 09:59:10.848,Variant 101,101,End,End
99,Start,2018-01-18 00:17:27.051,Variant 102,102,Start,Start
99,start_event_Loan  application received,2018-01-18 00:17:27.051,Variant 102,102,complete,
99,Check  application  form completeness,2018-01-18 02:14:51.730,Variant 102,102,complete,
99,Check credit history,2018-01-18 03:54:01.599,Variant 102,102,complete,
99,Assess loan risk,2018-01-18 03:59:05.777,Variant 102,102,complete,
99,Appraise property,2018-01-18 04:15:37.763,Variant 102,102,complete,
99,Appraise property,2018-01-18 04:15:37.763,Variant 102,102,,true
99,Assess eligibility,2018-01-18 04:48:33.032,Variant 102,102,complete,
99,Reject application,2018-01-18 04:54:57.129,Variant 102,102,complete,
99,Verify repayment agreement,2018-01-18 04:54:57.129,Variant 102,102,,true
99,end_event_Loan application rejected,2018-01-18 05:10:34.342,Variant 102,102,complete,
99,Return application back to applicant,2018-01-18 05:10:34.342,Variant 102,102,,true
99,End,2018-01-18 05:10:34.342,Variant 102,102,End,End
100,Start,2018-01-18 12:27:47.233,Variant 103,103,Start,Start
100,start_event_Loan  application received,2018-01-18 12:27:47.233,Variant 103,103,complete,
100,Check credit history,2018-01-18 12:27:47.233,Variant 103,103,,true
100,Check  application  form completeness,2018-01-18 14:28:29.590,Variant 103,103,complete,
100,Return application back to applicant,2018-01-18 15:59:00.067,Variant 103,103,complete,
100,Receive updated application,2018-01-18 17:10:51.226,Variant 103,103,complete,
100,Check  application  form completeness,2018-01-18 17:15:25.219,Variant 103,103,complete,
100,Return application back to applicant,2018-01-18 18:00:55.836,Variant 103,103,complete,
100,end_event_Loan  application canceled,2018-01-18 18:00:55.836,Variant 103,103,,true
100,Receive updated application,2018-01-18 18:54:46.898,Variant 103,103,complete,
100,Check  application  form completeness,2018-01-18 21:44:44.918,Variant 103,103,complete,
100,Return application back to applicant,2018-01-18 23:07:26.586,Variant 103,103,complete,
100,Receive updated application,2018-01-18 23:15:50.577,Variant 103,103,complete,
100,Assess eligibility,2018-01-18 23:15:50.577,Variant 103,103,,true
100,Check  application  form completeness,2018-01-18 23:31:50.327,Variant 103,103,complete,
100,Appraise property,2018-01-19 00:32:13.085,Variant 103,103,complete,
100,Check credit history,2018-01-19 00:52:49.639,Variant 103,103,complete,
100,Assess loan risk,2018-01-19 01:13:07.047,Variant 103,103,complete,
100,Assess eligibility,2018-01-19 04:43:42.002,Variant 103,103,complete,
100,Reject application,2018-01-19 07:23:00.856,Variant 103,103,complete,
100,end_event_Loan application rejected,2018-01-19 08:34:07.387,Variant 103,103,complete,
100,End,2018-01-19 08:34:07.387,Variant 103,103,End,End
101,Start,2018-01-18 23:13:47.944,Variant 104,104,Start,Start
101,start_event_Loan  application received,2018-01-18 23:13:47.944,Variant 104,104,complete,
101,Check  application  form completeness,2018-01-18 23:55:40.474,Variant 104,104,complete,
101,Return application back to applicant,2018-01-19 00:45:25.793,Variant 104,104,complete,
101,Receive updated application,2018-01-19 02:33:44.124,Variant 104,104,complete,
101,Check  application  form completeness,2018-01-19 04:42:05.036,Variant 104,104,complete,
101,Return application back to applicant,2018-01-19 04:50:51.927,Variant 104,104,complete,
101,Receive updated application,2018-01-19 05:29:29.809,Variant 104,104,complete,
101,Check  application  form completeness,2018-01-19 06:06:08.858,Variant 104,104,complete,
101,Check if home insurance quote is requested,2018-01-19 06:06:08.858,Variant 104,104,,true
101,Check credit history,2018-01-19 06:06:20.842,Variant 104,104,complete,
101,start_event_Loan  application received,2018-01-19 06:06:20.842,Variant 104,104,,true
101,Assess loan risk,2018-01-19 09:49:30.367,Variant 104,104,complete,
101,Appraise property,2018-01-19 09:58:44.154,Variant 104,104,complete,
101,Assess eligibility,2018-01-19 11:27:21.388,Variant 104,104,complete,
101,Send acceptance pack,2018-01-19 11:27:21.388,Variant 104,104,,true
101,Reject application,2018-01-19 11:39:10.174,Variant 104,104,complete,
101,end_event_Loan application rejected,2018-01-19 11:47:52.524,Variant 104,104,complete,
101,End,2018-01-19 11:47:52.524,Variant 104,104,End,End
102,Start,2018-01-20 12:51:56.914,Variant 105,105,Start,Start
102,start_event_Loan  application received,2018-01-20 12:51:56.914,Variant 105,105,complete,
102,Check  application  form completeness,2018-01-20 13:03:13.558,Variant 105,105,complete,
102,Verify repayment agreement,2018-01-20 13:03:13.558,Variant 105,105,,true
102,Return application back to applicant,2018-01-20 13:28:54.760,Variant 105,105,complete,
102,Receive updated application,2018-01-20 14:06:55.430,Variant 105,105,complete,
102,Check  application  form completeness,2018-01-20 15:10:07.307,Variant 105,105,complete,
102,end_event_Loan application rejected,2018-01-20 15:10:07.307,Variant 105,105,,true
102,Appraise property,2018-01-20 15:20:19.473,Variant 105,105,complete,
102,Check credit history,2018-01-20 15:46:18.035,Variant 105,105,complete,
102,Assess loan risk,2018-01-20 17:33:27.599,Variant 105,105,complete,
102,Assess eligibility,2018-01-20 18:21:16.616,Variant 105,105,complete,
102,Reject application,2018-01-20 18:23:40.828,Variant 105,105,complete,
102,end_event_Loan application rejected,2018-01-20 19:32:24.839,Variant 105,105,complete,
102,End,2018-01-20 19:32:24.839,Variant 105,105,End,End
103,Start,2018-01-21 09:33:00.972,Variant 1,1,Start,Start
103,start_event_Loan  application received,2018-01-21 09:33:00.972,Variant 1,1,complete,
103,Check  application  form completeness,2018-01-21 10:06:21.294,Variant 1,1,complete,
103,Appraise property,2018-01-21 10:58:57.756,Variant 1,1,complete,
103,Check credit history,2018-01-21 13:12:33.060,Variant 1,1,complete,
103,Assess loan risk,2018-01-21 14:11:16.103,Variant 1,1,complete,
103,Assess eligibility,2018-01-21 15:20:32.795,Variant 1,1,complete,
103,Reject application,2018-01-21 16:33:55.047,Variant 1,1,complete,
103,end_event_Loan application rejected,2018-01-21 19:02:59.972,Variant 1,1,complete,
103,End,2018-01-21 19:02:59.972,Variant 1,1,End,End
104,Start,2018-01-21 19:02:59.972,Variant 106,106,Start,Start
104,Reject application,2018-01-21 19:02:59.972,Variant 106,106,,true
104,start_event_Loan  application received,2018-01-22 03:43:11.429,Variant 106,106,complete,
104,Approve application,2018-01-22 03:43:11.429,Variant 106,106,,true
104,Check  application  form completeness,2018-01-22 04:02:46.423,Variant 106,106,complete,
104,Return application back to applicant,2018-01-22 04:59:19.579,Variant 106,106,complete,
104,start_event_Loan  application received,2018-01-22 04:59:19.579,Variant 106,106,,true
104,Receive updated application,2018-01-22 06:20:48.568,Variant 106,106,complete,
104,Check  application  form completeness,2018-01-22 07:13:08.952,Variant 106,106,complete,
104,Return application back to applicant,2018-01-22 07:50:28.594,Variant 106,106,complete,
104,Receive updated application,2018-01-22 08:07:14.268,Variant 106,106,complete,
104,Check  application  form completeness,2018-01-22 08:47:28.589,Variant 106,106,complete,
104,Appraise property,2018-01-22 09:09:51.808,Variant 106,106,complete,
104,Check credit history,2018-01-22 09:58:00.566,Variant 106,106,complete,
104,Assess loan risk,2018-01-22 11:37:36.782,Variant 106,106,complete,
104,Assess eligibility,2018-01-22 14:13:32.936,Variant 106,106,complete,
104,Check if home insurance quote is requested,2018-01-22 16:04:44.604,Variant 106,106,complete,
104,Send home insurance quote,2018-01-22 17:19:29.688,Variant 106,106,complete,
104,Verify repayment agreement,2018-01-22 19:09:43.531,Variant 106,106,complete,
104,Cancel application,2018-01-22 19:22:29.444,Variant 106,106,complete,
104,end_event_Loan  application canceled,2018-01-22 19:23:58.718,Variant 106,106,complete,
104,End,2018-01-22 19:23:58.718,Variant 106,106,End,End
105,Start,2018-01-22 13:50:57.609,Variant 107,107,Start,Start
105,start_event_Loan  application received,2018-01-22 13:50:57.609,Variant 107,107,complete,
105,Check  application  form completeness,2018-01-22 15:02:43.017,Variant 107,107,complete,
105,Return application back to applicant,2018-01-22 15:16:58.953,Variant 107,107,complete,
105,Receive updated application,2018-01-22 15:21:30.245,Variant 107,107,complete,
105,Check  application  form completeness,2018-01-22 16:58:13.133,Variant 107,107,complete,
105,Appraise property,2018-01-22 18:34:52.051,Variant 107,107,complete,
105,Check credit history,2018-01-22 18:49:00.567,Variant 107,107,complete,
105,Check  application  form completeness,2018-01-22 18:49:00.567,Variant 107,107,,true
105,Assess loan risk,2018-01-22 18:51:45.330,Variant 107,107,complete,
105,Assess eligibility,2018-01-22 19:01:43.347,Variant 107,107,complete,
105,Reject application,2018-01-22 19:04:45.001,Variant 107,107,complete,
105,end_event_Loan application rejected,2018-01-22 20:42:11.001,Variant 107,107,complete,
105,Receive updated application,2018-01-22 20:42:11.001,Variant 107,107,,true
105,End,2018-01-22 20:42:11.001,Variant 107,107,End,End
106,Start,2018-01-23 21:43:59.311,Variant 108,108,Start,Start
106,start_event_Loan  application received,2018-01-23 21:43:59.311,Variant 108,108,complete,
106,Send home insurance quote,2018-01-23 21:43:59.311,Variant 108,108,,true
106,Check  application  form completeness,2018-01-23 21:57:00.587,Variant 108,108,complete,
106,Return application back to applicant,2018-01-23 22:19:05.027,Variant 108,108,complete,
106,Receive updated application,2018-01-23 23:08:35.557,Variant 108,108,complete,
106,Check  application  form completeness,2018-01-23 23:12:40.873,Variant 108,108,complete,
106,Check credit history,2018-01-23 23:22:15.785,Variant 108,108,complete,
106,Assess loan risk,2018-01-24 00:16:55.430,Variant 108,108,complete,
106,Appraise property,2018-01-24 00:20:23.714,Variant 108,108,complete,
106,Assess eligibility,2018-01-24 00:56:53.496,Variant 108,108,complete,
106,Check if home insurance quote is requested,2018-01-24 01:01:14.334,Variant 108,108,complete,
106,Send acceptance pack,2018-01-24 01:02:46.428,Variant 108,108,complete,
106,Verify repayment agreement,2018-01-24 01:50:35.589,Variant 108,108,complete,
106,Cancel application,2018-01-24 02:17:08.773,Variant 108,108,complete,
106,Reject application,2018-01-24 02:17:08.773,Variant 108,108,,true
106,end_event_Loan  application canceled,2018-01-24 03:52:54.169,Variant 108,108,complete,
106,End,2018-01-24 03:52:54.169,Variant 108,108,End,End
107,Start,2018-01-23 23:20:55.424,Variant 109,109,Start,Start
107,start_event_Loan  application received,2018-01-23 23:20:55.424,Variant 109,109,complete,
107,Check  application  form completeness,2018-01-23 23:51:46.439,Variant 109,109,complete,
107,Appraise property,2018-01-24 01:19:20.981,Variant 109,109,complete,
107,Check credit history,2018-01-24 01:55:40.141,Variant 109,109,complete,
107,Assess loan risk,2018-01-24 02:00:34.957,Variant 109,109,complete,
107,end_event_Loan  application approved,2018-01-24 02:00:34.957,Variant 109,109,,true
107,Assess eligibility,2018-01-24 02:03:50.372,Variant 109,109,complete,
107,Reject application,2018-01-24 03:07:01.848,Variant 109,109,complete,
107,end_event_Loan application rejected,2018-01-24 03:24:20.158,Variant 109,109,complete,
107,End,2018-01-24 03:24:20.158,Variant 109,109,End,End
108,Start,2018-01-25 16:47:10.787,Variant 110,110,Start,Start
108,start_event_Loan  application received,2018-01-25 16:47:10.787,Variant 110,110,complete,
108,Check if home insurance quote is requested,2018-01-25 16:47:10.787,Variant 110,110,,true
108,Check  application  form completeness,2018-01-25 18:48:00.101,Variant 110,110,complete,
108,Return application back to applicant,2018-01-25 21:34:41.340,Variant 110,110,complete,
108,end_event_Loan application rejected,2018-01-25 21:34:41.340,Variant 110,110,,true
108,Receive updated application,2018-01-25 23:06:13.073,Variant 110,110,complete,
108,Check  application  form completeness,2018-01-26 03:02:45.608,Variant 110,110,complete,
108,end_event_Loan  application approved,2018-01-26 03:02:45.608,Variant 110,110,,true
108,Appraise property,2018-01-26 03:14:02.995,Variant 110,110,complete,
