Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition,noise
151,Check if home insurance quote is requested,2018-02-08 16:47:03.547,Variant 148,148,,true
151,Appraise property,2018-02-08 17:31:13.858,Variant 148,148,complete,
151,Assess loan risk,2018-02-08 19:18:39.071,Variant 148,148,complete,
151,Assess eligibility,2018-02-08 19:51:57.284,Variant 148,148,complete,
151,Check if home insurance quote is requested,2018-02-08 20:13:11.799,Variant 148,148,complete,
151,Send home insurance quote,2018-02-08 20:23:32.740,Variant 148,148,complete,
151,Verify repayment agreement,2018-02-08 20:41:42.781,Variant 148,148,complete,
151,Approve application,2018-02-08 20:54:37.110,Variant 148,148,complete,
151,end_event_Loan  application approved,2018-02-08 21:01:43.827,Variant 148,148,complete,
151,End,2018-02-08 21:01:43.827,Variant 148,148,End,End
152,Start,2018-02-08 21:01:43.827,Variant 149,149,Start,Start
152,Send home insurance quote,2018-02-08 21:01:43.827,Variant 149,149,,true
152,start_event_Loan  application received,2018-02-09 09:15:42.935,Variant 149,149,complete,
152,Check if home insurance quote is requested,2018-02-09 09:15:42.935,Variant 149,149,,true
152,Check  application  form completeness,2018-02-09 09:20:00.083,Variant 149,149,complete,
152,Return application back to applicant,2018-02-09 09:39:06.833,Variant 149,149,complete,
152,Receive updated application,2018-02-09 11:43:35.707,Variant 149,149,complete,
152,Check  application  form completeness,2018-02-09 13:14:33.222,Variant 149,149,complete,
152,Return application back to applicant,2018-02-09 13:30:01.414,Variant 149,149,complete,
152,Receive updated application,2018-02-09 17:14:27.735,Variant 149,149,complete,
152,Check  application  form completeness,2018-02-09 17:55:44.992,Variant 149,149,complete,
152,Appraise property,2018-02-09 18:33:42.243,Variant 149,149,complete,
152,Check credit history,2018-02-09 19:10:52.410,Variant 149,149,complete,
152,Assess loan risk,2018-02-09 19:44:25.257,Variant 149,149,complete,
152,Assess eligibility,2018-02-09 21:19:04.091,Variant 149,149,complete,
152,Check if home insurance quote is requested,2018-02-09 21:20:26.652,Variant 149,149,complete,
152,Check if home insurance quote is requested,2018-02-09 21:20:26.652,Variant 149,149,,true
152,Send acceptance pack,2018-02-09 21:25:19.552,Variant 149,149,complete,
152,Verify repayment agreement,2018-02-09 22:01:00.714,Variant 149,149,complete,
152,Approve application,2018-02-09 22:30:02.512,Variant 149,149,complete,
152,end_event_Loan  application approved,2018-02-10 01:25:53.098,Variant 149,149,complete,
152,Send home insurance quote,2018-02-10 01:25:53.098,Variant 149,149,,true
152,End,2018-02-10 01:25:53.098,Variant 149,149,End,End
153,Start,2018-02-10 02:54:23.845,Variant 150,150,Start,Start
153,start_event_Loan  application received,2018-02-10 02:54:23.845,Variant 150,150,complete,
153,Check  application  form completeness,2018-02-10 03:46:53.216,Variant 150,150,complete,
153,Assess eligibility,2018-02-10 03:46:53.216,Variant 150,150,,true
153,Check credit history,2018-02-10 03:53:45.401,Variant 150,150,complete,
153,end_event_Loan  application approved,2018-02-10 03:53:45.401,Variant 150,150,,true
153,Assess loan risk,2018-02-10 04:02:57.488,Variant 150,150,complete,
153,Appraise property,2018-02-10 04:42:28.781,Variant 150,150,complete,
153,Assess eligibility,2018-02-10 04:45:10.041,Variant 150,150,complete,
153,Check if home insurance quote is requested,2018-02-10 06:50:59.068,Variant 150,150,complete,
153,Send home insurance quote,2018-02-10 07:51:00.725,Variant 150,150,complete,
153,Verify repayment agreement,2018-02-10 07:53:15.815,Variant 150,150,complete,
153,Cancel application,2018-02-10 08:09:26.675,Variant 150,150,complete,
153,Approve application,2018-02-10 08:09:26.675,Variant 150,150,,true
153,end_event_Loan  application canceled,2018-02-10 09:48:31.442,Variant 150,150,complete,
153,End,2018-02-10 09:48:31.442,Variant 150,150,End,End
154,Start,2018-02-10 10:39:54.515,Variant 151,151,Start,Start
154,start_event_Loan  application received,2018-02-10 10:39:54.515,Variant 151,151,complete,
154,Check  application  form completeness,2018-02-10 10:54:01.237,Variant 151,151,complete,
154,Appraise property,2018-02-10 11:42:23.765,Variant 151,151,complete,
154,Check credit history,2018-02-10 12:32:35.367,Variant 151,151,complete,
154,Assess loan risk,2018-02-10 13:03:52.323,Variant 151,151,complete,
154,Assess eligibility,2018-02-10 13:07:53.637,Variant 151,151,complete,
154,Cancel application,2018-02-10 13:07:53.637,Variant 151,151,,true
154,Check if home insurance quote is requested,2018-02-10 14:18:51.433,Variant 151,151,complete,
154,Send home insurance quote,2018-02-10 15:23:42.742,Variant 151,151,complete,
154,Send acceptance pack,2018-02-10 15:23:42.742,Variant 151,151,,true
154,Verify repayment agreement,2018-02-10 17:19:56.565,Variant 151,151,complete,
154,Cancel application,2018-02-10 18:12:23.872,Variant 151,151,complete,
154,end_event_Loan  application canceled,2018-02-10 18:23:50.731,Variant 151,151,complete,
154,End,2018-02-10 18:23:50.731,Variant 151,151,End,End
155,Start,2018-02-13 16:44:33.492,Variant 152,152,Start,Start
155,start_event_Loan  application received,2018-02-13 16:44:33.492,Variant 152,152,complete,
155,Check  application  form completeness,2018-02-13 17:19:21.665,Variant 152,152,complete,
155,Check credit history,2018-02-13 17:21:22.701,Variant 152,152,complete,
155,Assess loan risk,2018-02-13 17:48:26.972,Variant 152,152,complete,
155,Appraise property,2018-02-13 18:20:22.323,Variant 152,152,complete,
155,Assess eligibility,2018-02-13 18:56:34.645,Variant 152,152,complete,
155,Return application back to applicant,2018-02-13 18:56:34.645,Variant 152,152,,true
155,Check if home insurance quote is requested,2018-02-13 19:03:52.210,Variant 152,152,complete,
155,Send home insurance quote,2018-02-13 20:25:28.567,Variant 152,152,complete,
155,Return application back to applicant,2018-02-13 20:25:28.567,Variant 152,152,,true
155,Verify repayment agreement,2018-02-13 21:28:11.128,Variant 152,152,complete,
155,Cancel application,2018-02-13 21:48:26.128,Variant 152,152,complete,
155,end_event_Loan  application canceled,2018-02-13 22:23:26.219,Variant 152,152,complete,
155,End,2018-02-13 22:23:26.219,Variant 152,152,End,End
156,Start,2018-02-14 04:32:05.935,Variant 153,153,Start,Start
156,start_event_Loan  application received,2018-02-14 04:32:05.935,Variant 153,153,complete,
156,Check  application  form completeness,2018-02-14 04:36:06.647,Variant 153,153,complete,
156,Check credit history,2018-02-14 07:41:10.631,Variant 153,153,complete,
156,Appraise property,2018-02-14 08:52:31.177,Variant 153,153,complete,
156,Assess loan risk,2018-02-14 09:32:45.757,Variant 153,153,complete,
156,Assess eligibility,2018-02-14 09:56:08.237,Variant 153,153,complete,
156,Check if home insurance quote is requested,2018-02-14 10:15:53.038,Variant 153,153,complete,
156,Send home insurance quote,2018-02-14 10:46:50.272,Variant 153,153,complete,
156,Verify repayment agreement,2018-02-14 11:09:12.495,Variant 153,153,complete,
156,Return application back to applicant,2018-02-14 11:09:12.495,Variant 153,153,,true
156,Cancel application,2018-02-14 12:28:40.743,Variant 153,153,complete,
156,end_event_Loan  application canceled,2018-02-14 12:45:41.731,Variant 153,153,complete,
156,End,2018-02-14 12:45:41.731,Variant 153,153,End,End
157,Start,2018-02-15 17:55:39.391,Variant 154,154,Start,Start
157,start_event_Loan  application received,2018-02-15 17:55:39.391,Variant 154,154,complete,
157,Check  application  form completeness,2018-02-15 17:59:01.085,Variant 154,154,complete,
157,Appraise property,2018-02-15 19:36:09.017,Variant 154,154,complete,
157,Return application back to applicant,2018-02-15 19:36:09.017,Variant 154,154,,true
157,Check credit history,2018-02-15 19:42:13.753,Variant 154,154,complete,
157,Assess loan risk,2018-02-15 20:11:11.015,Variant 154,154,complete,
157,Assess eligibility,2018-02-15 21:26:53.291,Variant 154,154,complete,
157,start_event_Loan  application received,2018-02-15 21:26:53.291,Variant 154,154,,true
157,Check if home insurance quote is requested,2018-02-15 21:29:39.673,Variant 154,154,complete,
157,Check credit history,2018-02-15 21:29:39.673,Variant 154,154,,true
157,Send home insurance quote,2018-02-15 22:02:51.655,Variant 154,154,complete,
157,Verify repayment agreement,2018-02-15 22:09:30.100,Variant 154,154,complete,
157,Cancel application,2018-02-15 22:53:07.841,Variant 154,154,complete,
157,end_event_Loan  application canceled,2018-02-15 22:56:18.144,Variant 154,154,complete,
157,End,2018-02-15 22:56:18.144,Variant 154,154,End,End
158,Start,2018-02-17 10:07:08.034,Variant 155,155,Start,Start
158,start_event_Loan  application received,2018-02-17 10:07:08.034,Variant 155,155,complete,
158,Check  application  form completeness,2018-02-17 11:51:42.713,Variant 155,155,complete,
158,start_event_Loan  application received,2018-02-17 11:51:42.713,Variant 155,155,,true
158,Return application back to applicant,2018-02-17 12:03:09.928,Variant 155,155,complete,
158,end_event_Loan  application approved,2018-02-17 12:03:09.928,Variant 155,155,,true
158,Receive updated application,2018-02-17 12:16:33.206,Variant 155,155,complete,
158,Check  application  form completeness,2018-02-17 15:12:10.037,Variant 155,155,complete,
158,Check credit history,2018-02-17 16:39:09.127,Variant 155,155,complete,
158,Assess loan risk,2018-02-17 17:22:31.484,Variant 155,155,complete,
158,Appraise property,2018-02-17 18:06:05.803,Variant 155,155,complete,
158,Assess eligibility,2018-02-17 20:27:13.605,Variant 155,155,complete,
158,Reject application,2018-02-17 22:02:03.511,Variant 155,155,complete,
158,end_event_Loan application rejected,2018-02-17 22:19:34.968,Variant 155,155,complete,
158,End,2018-02-17 22:19:34.968,Variant 155,155,End,End
159,Start,2018-02-17 16:51:42.939,Variant 156,156,Start,Start
159,start_event_Loan  application received,2018-02-17 16:51:42.939,Variant 156,156,complete,
159,Cancel application,2018-02-17 16:51:42.939,Variant 156,156,,true
159,Check  application  form completeness,2018-02-17 16:59:22.729,Variant 156,156,complete,
159,Return application back to applicant,2018-02-17 17:42:50.283,Variant 156,156,complete,
159,Check  application  form completeness,2018-02-17 17:42:50.283,Variant 156,156,,true
159,Receive updated application,2018-02-17 18:53:17.573,Variant 156,156,complete,
159,Check  application  form completeness,2018-02-17 21:07:58.061,Variant 156,156,complete,
159,Return application back to applicant,2018-02-17 21:38:40.653,Variant 156,156,complete,
159,Receive updated application,2018-02-17 22:17:08.568,Variant 156,156,complete,
159,Check  application  form completeness,2018-02-17 23:14:49.456,Variant 156,156,complete,
159,Check credit history,2018-02-18 00:04:08.497,Variant 156,156,complete,
159,Appraise property,2018-02-18 00:14:16.379,Variant 156,156,complete,
159,Assess loan risk,2018-02-18 00:41:29.250,Variant 156,156,complete,
159,Reject application,2018-02-18 00:41:29.250,Variant 156,156,,true
159,Assess eligibility,2018-02-18 00:44:16.561,Variant 156,156,complete,
159,Reject application,2018-02-18 01:29:43.340,Variant 156,156,complete,
159,end_event_Loan application rejected,2018-02-18 01:53:38.216,Variant 156,156,complete,
159,End,2018-02-18 01:53:38.216,Variant 156,156,End,End
160,Start,2018-02-19 05:11:14.894,Variant 157,157,Start,Start
160,start_event_Loan  application received,2018-02-19 05:11:14.894,Variant 157,157,complete,
160,Check  application  form completeness,2018-02-19 05:13:55.451,Variant 157,157,complete,
160,Return application back to applicant,2018-02-19 05:49:12.802,Variant 157,157,complete,
160,Receive updated application,2018-02-19 06:07:12.434,Variant 157,157,complete,
160,Check  application  form completeness,2018-02-19 06:19:07.041,Variant 157,157,complete,
160,end_event_Loan  application canceled,2018-02-19 06:19:07.041,Variant 157,157,,true
160,Appraise property,2018-02-19 06:51:44.271,Variant 157,157,complete,
160,Check credit history,2018-02-19 08:24:47.892,Variant 157,157,complete,
160,Return application back to applicant,2018-02-19 08:24:47.892,Variant 157,157,,true
160,Assess loan risk,2018-02-19 10:10:50.456,Variant 157,157,complete,
160,Assess eligibility,2018-02-19 11:02:53.587,Variant 157,157,complete,
160,Reject application,2018-02-19 11:12:24.892,Variant 157,157,complete,
160,end_event_Loan application rejected,2018-02-19 11:15:31.799,Variant 157,157,complete,
160,End,2018-02-19 11:15:31.799,Variant 157,157,End,End
161,Start,2018-02-19 11:15:31.799,Variant 16,16,Start,Start
161,end_event_Loan application rejected,2018-02-19 11:15:31.799,Variant 16,16,,true
161,start_event_Loan  application received,2018-02-19 22:45:47.381,Variant 16,16,complete,
161,Check  application  form completeness,2018-02-19 22:52:07.716,Variant 16,16,complete,
161,Appraise property,2018-02-20 00:59:24.354,Variant 16,16,complete,
161,Check credit history,2018-02-20 02:02:31.496,Variant 16,16,complete,
161,Assess loan risk,2018-02-20 03:18:36.967,Variant 16,16,complete,
161,Assess eligibility,2018-02-20 03:23:54.744,Variant 16,16,complete,
161,Reject application,2018-02-20 04:51:38.186,Variant 16,16,complete,
161,end_event_Loan application rejected,2018-02-20 04:53:57.032,Variant 16,16,complete,
161,End,2018-02-20 04:53:57.032,Variant 16,16,End,End
162,Start,2018-02-22 03:36:10.011,Variant 158,158,Start,Start
162,start_event_Loan  application received,2018-02-22 03:36:10.011,Variant 158,158,complete,
162,Check  application  form completeness,2018-02-22 04:51:48.196,Variant 158,158,complete,
162,Approve application,2018-02-22 04:51:48.196,Variant 158,158,,true
162,Appraise property,2018-02-22 06:22:52.864,Variant 158,158,complete,
162,Check credit history,2018-02-22 06:41:51.634,Variant 158,158,complete,
162,Assess loan risk,2018-02-22 06:44:37.097,Variant 158,158,complete,
162,Assess eligibility,2018-02-22 06:52:05.037,Variant 158,158,complete,
162,Check if home insurance quote is requested,2018-02-22 07:15:59.475,Variant 158,158,complete,
162,Cancel application,2018-02-22 07:15:59.475,Variant 158,158,,true
162,Send acceptance pack,2018-02-22 10:24:15.901,Variant 158,158,complete,
162,Verify repayment agreement,2018-02-22 11:01:30.832,Variant 158,158,complete,
162,Approve application,2018-02-22 11:21:39.442,Variant 158,158,complete,
162,Return application back to applicant,2018-02-22 11:21:39.442,Variant 158,158,,true
162,end_event_Loan  application approved,2018-02-22 11:28:23.218,Variant 158,158,complete,
162,End,2018-02-22 11:28:23.218,Variant 158,158,End,End
163,Start,2018-02-22 11:28:23.218,Variant 159,159,Start,Start
163,Assess loan risk,2018-02-22 11:28:23.218,Variant 159,159,,true
163,start_event_Loan  application received,2018-02-22 07:30:56.831,Variant 159,159,complete,
163,Check  application  form completeness,2018-02-22 07:36:08.025,Variant 159,159,complete,
163,Check credit history,2018-02-22 08:20:44.716,Variant 159,159,complete,
163,Assess loan risk,2018-02-22 09:22:09.449,Variant 159,159,complete,
163,Appraise property,2018-02-22 09:34:54.222,Variant 159,159,complete,
163,Assess eligibility,2018-02-22 09:39:07.881,Variant 159,159,complete,
163,Check if home insurance quote is requested,2018-02-22 10:17:32.935,Variant 159,159,complete,
163,end_event_Loan  application approved,2018-02-22 10:17:32.935,Variant 159,159,,true
163,Send home insurance quote,2018-02-22 12:20:31.918,Variant 159,159,complete,
163,Verify repayment agreement,2018-02-22 12:31:37.149,Variant 159,159,complete,
163,Cancel application,2018-02-22 13:28:10.450,Variant 159,159,complete,
163,end_event_Loan  application canceled,2018-02-22 17:12:28.639,Variant 159,159,complete,
163,End,2018-02-22 17:12:28.639,Variant 159,159,End,End
164,Start,2018-02-22 13:47:00.331,Variant 4,4,Start,Start
164,start_event_Loan  application received,2018-02-22 13:47:00.331,Variant 4,4,complete,
164,Check  application  form completeness,2018-02-22 14:18:28.199,Variant 4,4,complete,
164,Return application back to applicant,2018-02-22 15:32:52.280,Variant 4,4,complete,
164,Receive updated application,2018-02-22 15:45:10.796,Variant 4,4,complete,
164,Check  application  form completeness,2018-02-22 19:23:15.447,Variant 4,4,complete,
164,Appraise property,2018-02-22 21:15:14.579,Variant 4,4,complete,
164,Check credit history,2018-02-22 21:18:58.490,Variant 4,4,complete,
164,Assess loan risk,2018-02-23 00:24:52.240,Variant 4,4,complete,
164,Assess eligibility,2018-02-23 00:50:40.431,Variant 4,4,complete,
164,Reject application,2018-02-23 01:49:47.167,Variant 4,4,complete,
164,end_event_Loan application rejected,2018-02-23 02:20:59.063,Variant 4,4,complete,
164,End,2018-02-23 02:20:59.063,Variant 4,4,End,End
165,Start,2018-02-23 23:38:54.089,Variant 160,160,Start,Start
165,start_event_Loan  application received,2018-02-23 23:38:54.089,Variant 160,160,complete,
165,Cancel application,2018-02-23 23:38:54.089,Variant 160,160,,true
165,Check  application  form completeness,2018-02-23 23:47:00.495,Variant 160,160,complete,
165,Appraise property,2018-02-24 00:10:52.250,Variant 160,160,complete,
165,Check credit history,2018-02-24 00:25:29.330,Variant 160,160,complete,
165,Assess loan risk,2018-02-24 01:10:16.941,Variant 160,160,complete,
165,Assess eligibility,2018-02-24 03:22:56.407,Variant 160,160,complete,
165,Check if home insurance quote is requested,2018-02-24 03:55:59.175,Variant 160,160,complete,
165,Send home insurance quote,2018-02-24 03:56:11.489,Variant 160,160,complete,
165,Verify repayment agreement,2018-02-24 08:09:25.214,Variant 160,160,complete,
165,Check credit history,2018-02-24 08:09:25.214,Variant 160,160,,true
165,Approve application,2018-02-24 09:27:26.883,Variant 160,160,complete,
165,end_event_Loan  application approved,2018-02-24 09:58:30.049,Variant 160,160,complete,
165,End,2018-02-24 09:58:30.049,Variant 160,160,End,End
166,Start,2018-02-24 07:21:13.349,Variant 161,161,Start,Start
166,start_event_Loan  application received,2018-02-24 07:21:13.349,Variant 161,161,complete,
166,Assess eligibility,2018-02-24 07:21:13.349,Variant 161,161,,true
166,Check  application  form completeness,2018-02-24 09:07:06.746,Variant 161,161,complete,
166,Return application back to applicant,2018-02-24 09:19:20.075,Variant 161,161,complete,
166,Receive updated application,2018-02-24 16:09:29.163,Variant 161,161,complete,
166,Check  application  form completeness,2018-02-24 16:17:06.470,Variant 161,161,complete,
166,Appraise property,2018-02-24 16:43:00.009,Variant 161,161,complete,
166,Check credit history,2018-02-24 17:43:15.070,Variant 161,161,complete,
166,Assess loan risk,2018-02-24 19:05:05.113,Variant 161,161,complete,
166,Assess eligibility,2018-02-24 20:25:05.593,Variant 161,161,complete,
166,Check if home insurance quote is requested,2018-02-24 22:43:50.967,Variant 161,161,complete,
166,Send acceptance pack,2018-02-24 23:53:02.194,Variant 161,161,complete,
166,Send acceptance pack,2018-02-24 23:53:02.194,Variant 161,161,,true
166,Verify repayment agreement,2018-02-25 00:37:25.703,Variant 161,161,complete,
166,Cancel application,2018-02-25 00:41:31.913,Variant 161,161,complete,
166,Receive updated application,2018-02-25 00:41:31.913,Variant 161,161,,true
166,end_event_Loan  application canceled,2018-02-25 01:08:54.046,Variant 161,161,complete,
166,End,2018-02-25 01:08:54.046,Variant 161,161,End,End
167,Start,2018-02-25 10:06:52.041,Variant 162,162,Start,Start
167,start_event_Loan  application received,2018-02-25 10:06:52.041,Variant 162,162,complete,
167,Assess eligibility,2018-02-25 10:06:52.041,Variant 162,162,,true
167,Check  application  form completeness,2018-02-25 10:50:11.176,Variant 162,162,complete,
167,Return application back to applicant,2018-02-25 11:33:23.446,Variant 162,162,complete,
167,Receive updated application,2018-02-25 11:52:18.776,Variant 162,162,complete,
167,Check  application  form completeness,2018-02-25 12:49:56.300,Variant 162,162,complete,
167,Appraise property,2018-02-25 13:20:03.484,Variant 162,162,complete,
167,Check credit history,2018-02-25 14:59:05.077,Variant 162,162,complete,
167,Assess loan risk,2018-02-25 16:08:22.856,Variant 162,162,complete,
167,Assess eligibility,2018-02-25 16:17:59.207,Variant 162,162,complete,
167,Check if home insurance quote is requested,2018-02-25 16:35:54.878,Variant 162,162,complete,
167,Send home insurance quote,2018-02-25 18:46:15.581,Variant 162,162,complete,
167,Verify repayment agreement,2018-02-25 18:56:57.397,Variant 162,162,complete,
167,Approve application,2018-02-25 19:09:42.135,Variant 162,162,complete,
167,end_event_Loan  application approved,2018-02-25 19:30:44.475,Variant 162,162,complete,
167,End,2018-02-25 19:30:44.475,Variant 162,162,End,End
168,Start,2018-02-25 13:45:55.687,Variant 163,163,Start,Start
168,start_event_Loan  application received,2018-02-25 13:45:55.687,Variant 163,163,complete,
168,Assess eligibility,2018-02-25 13:45:55.687,Variant 163,163,,true
168,Check  application  form completeness,2018-02-25 13:47:05.982,Variant 163,163,complete,
168,Check  application  form completeness,2018-02-25 13:47:05.982,Variant 163,163,,true
168,Return application back to applicant,2018-02-25 13:47:15.254,Variant 163,163,complete,
168,Receive updated application,2018-02-25 14:54:00.498,Variant 163,163,complete,
168,end_event_Loan  application canceled,2018-02-25 14:54:00.498,Variant 163,163,,true
168,Check  application  form completeness,2018-02-25 16:12:42.225,Variant 163,163,complete,
168,Return application back to applicant,2018-02-25 17:57:35.438,Variant 163,163,complete,
168,Receive updated application,2018-02-25 18:18:23.141,Variant 163,163,complete,
168,Check  application  form completeness,2018-02-25 19:15:31.800,Variant 163,163,complete,
168,Return application back to applicant,2018-02-25 20:05:45.788,Variant 163,163,complete,
168,Receive updated application,2018-02-25 21:02:52.488,Variant 163,163,complete,
168,Check  application  form completeness,2018-02-25 21:20:10.241,Variant 163,163,complete,
168,Return application back to applicant,2018-02-25 21:43:14.818,Variant 163,163,complete,
168,Receive updated application,2018-02-25 22:26:09.504,Variant 163,163,complete,
168,Check  application  form completeness,2018-02-25 22:49:59.856,Variant 163,163,complete,
168,Appraise property,2018-02-26 00:02:53.899,Variant 163,163,complete,
168,Check credit history,2018-02-26 01:34:46.595,Variant 163,163,complete,
168,Assess loan risk,2018-02-26 03:48:28.592,Variant 163,163,complete,
168,Assess eligibility,2018-02-26 03:59:37.058,Variant 163,163,complete,
168,Reject application,2018-02-26 05:39:28.671,Variant 163,163,complete,
168,end_event_Loan application rejected,2018-02-26 05:52:35.304,Variant 163,163,complete,
168,Receive updated application,2018-02-26 05:52:35.304,Variant 163,163,,true
168,End,2018-02-26 05:52:35.304,Variant 163,163,End,End
169,Start,2018-02-25 14:37:49.333,Variant 164,164,Start,Start
169,start_event_Loan  application received,2018-02-25 14:37:49.333,Variant 164,164,complete,
169,Check  application  form completeness,2018-02-25 16:31:10.516,Variant 164,164,complete,
169,Cancel application,2018-02-25 16:31:10.516,Variant 164,164,,true
169,Check credit history,2018-02-25 16:46:23.334,Variant 164,164,complete,
169,Assess loan risk,2018-02-25 17:17:52.219,Variant 164,164,complete,
169,Appraise property,2018-02-25 17:18:39.323,Variant 164,164,complete,
169,Assess eligibility,2018-02-25 17:47:40.460,Variant 164,164,complete,
169,Check if home insurance quote is requested,2018-02-25 18:23:42.236,Variant 164,164,complete,
169,Send acceptance pack,2018-02-25 18:30:34.540,Variant 164,164,complete,
169,Verify repayment agreement,2018-02-25 20:34:00.837,Variant 164,164,complete,
169,Approve application,2018-02-25 20:35:02.150,Variant 164,164,complete,
169,end_event_Loan  application approved,2018-02-25 21:06:42.006,Variant 164,164,complete,
169,End,2018-02-25 21:06:42.006,Variant 164,164,End,End
170,Start,2018-02-26 06:50:27.801,Variant 9,9,Start,Start
170,start_event_Loan  application received,2018-02-26 06:50:27.801,Variant 9,9,complete,
170,Check  application  form completeness,2018-02-26 09:06:24.538,Variant 9,9,complete,
170,Return application back to applicant,2018-02-26 10:06:44.106,Variant 9,9,complete,
170,Receive updated application,2018-02-26 10:56:52.329,Variant 9,9,complete,
170,Check  application  form completeness,2018-02-26 11:06:47.745,Variant 9,9,complete,
170,Check credit history,2018-02-26 11:18:04.940,Variant 9,9,complete,
170,Appraise property,2018-02-26 11:30:09.181,Variant 9,9,complete,
170,Assess loan risk,2018-02-26 11:38:28.568,Variant 9,9,complete,
170,Assess eligibility,2018-02-26 12:41:19.105,Variant 9,9,complete,
170,Reject application,2018-02-26 13:34:46.255,Variant 9,9,complete,
170,end_event_Loan application rejected,2018-02-26 13:38:32.431,Variant 9,9,complete,
170,End,2018-02-26 13:38:32.431,Variant 9,9,End,End
171,Start,2018-02-26 10:19:49.777,Variant 165,165,Start,Start
171,start_event_Loan  application received,2018-02-26 10:19:49.777,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-26 10:51:53.620,Variant 165,165,complete,
171,Return application back to applicant,2018-02-26 15:16:34.419,Variant 165,165,complete,
171,Receive updated application,2018-02-26 16:06:23.797,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-26 17:11:21.706,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-26 17:11:21.706,Variant 165,165,,true
171,Return application back to applicant,2018-02-26 19:06:40.974,Variant 165,165,complete,
171,Receive updated application,2018-02-26 21:48:49.853,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-26 23:43:41.755,Variant 165,165,complete,
171,Return application back to applicant,2018-02-27 00:07:42.403,Variant 165,165,complete,
171,Receive updated application,2018-02-27 00:20:39.661,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-27 02:24:48.139,Variant 165,165,complete,
171,Return application back to applicant,2018-02-27 02:37:48.735,Variant 165,165,complete,
171,Receive updated application,2018-02-27 02:38:25.409,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-27 04:19:04.543,Variant 165,165,complete,
171,Return application back to applicant,2018-02-27 04:32:42.230,Variant 165,165,complete,
171,Receive updated application,2018-02-27 05:50:55.474,Variant 165,165,complete,
171,Check  application  form completeness,2018-02-27 06:38:44.476,Variant 165,165,complete,
171,Appraise property,2018-02-27 06:57:43.451,Variant 165,165,complete,
171,Check credit history,2018-02-27 07:13:15.120,Variant 165,165,complete,
171,Assess loan risk,2018-02-27 08:08:17.108,Variant 165,165,complete,
171,Reject application,2018-02-27 08:08:17.108,Variant 165,165,,true
171,Assess eligibility,2018-02-27 08:40:33.672,Variant 165,165,complete,
171,end_event_Loan application rejected,2018-02-27 08:40:33.672,Variant 165,165,,true
171,Check if home insurance quote is requested,2018-02-27 09:46:01.528,Variant 165,165,complete,
171,Send home insurance quote,2018-02-27 09:58:55.019,Variant 165,165,complete,
171,Verify repayment agreement,2018-02-27 11:46:34.114,Variant 165,165,complete,
171,Cancel application,2018-02-27 13:02:10.080,Variant 165,165,complete,
171,end_event_Loan  application canceled,2018-02-27 13:35:18.844,Variant 165,165,complete,
171,End,2018-02-27 13:35:18.844,Variant 165,165,End,End
172,Start,2018-02-26 21:05:52.227,Variant 1,1,Start,Start
172,start_event_Loan  application received,2018-02-26 21:05:52.227,Variant 1,1,complete,
172,Check  application  form completeness,2018-02-26 21:49:34.385,Variant 1,1,complete,
172,Appraise property,2018-02-26 23:15:06.143,Variant 1,1,complete,
172,Check credit history,2018-02-27 02:30:11.753,Variant 1,1,complete,
172,Assess loan risk,2018-02-27 04:58:41.882,Variant 1,1,complete,
172,Assess eligibility,2018-02-27 05:31:06.174,Variant 1,1,complete,
172,Reject application,2018-02-27 07:58:38.257,Variant 1,1,complete,
172,end_event_Loan application rejected,2018-02-27 08:20:34.626,Variant 1,1,complete,
172,End,2018-02-27 08:20:34.626,Variant 1,1,End,End
173,Start,2018-02-27 05:38:35.809,Variant 166,166,Start,Start
173,start_event_Loan  application received,2018-02-27 05:38:35.809,Variant 166,166,complete,
173,Check  application  form completeness,2018-02-27 06:13:58.506,Variant 166,166,complete,
173,Return application back to applicant,2018-02-27 06:46:27.979,Variant 166,166,complete,
173,Receive updated application,2018-02-27 08:41:50.602,Variant 166,166,complete,
173,Check  application  form completeness,2018-02-27 08:55:45.677,Variant 166,166,complete,
173,Return application back to applicant,2018-02-27 10:06:48.652,Variant 166,166,complete,
173,Receive updated application,2018-02-27 11:17:54.222,Variant 166,166,complete,
173,Check  application  form completeness,2018-02-27 11:51:32.936,Variant 166,166,complete,
173,Check credit history,2018-02-27 12:10:53.512,Variant 166,166,complete,
173,Appraise property,2018-02-27 13:13:17.043,Variant 166,166,complete,
173,Assess loan risk,2018-02-27 13:26:20.083,Variant 166,166,complete,
173,Assess eligibility,2018-02-27 13:38:22.302,Variant 166,166,complete,
173,Reject application,2018-02-27 14:43:44.139,Variant 166,166,complete,
173,end_event_Loan application rejected,2018-02-27 15:11:20.754,Variant 166,166,complete,
173,Verify repayment agreement,2018-02-27 15:11:20.754,Variant 166,166,,true
173,End,2018-02-27 15:11:20.754,Variant 166,166,End,End
174,Start,2018-02-27 12:27:44.124,Variant 167,167,Start,Start
174,start_event_Loan  application received,2018-02-27 12:27:44.124,Variant 167,167,complete,
