Case ID,Activity,Complete Timestamp,Variant,Variant index
118,End,2018-01-09 21:31:57.789,Variant 117,117
119,Start,2018-01-11 20:49:46.640,Variant 118,118
119,start_event_Loan  application received,2018-01-11 20:49:46.640,Variant 118,118
119,Check  application  form completeness,2018-01-11 21:14:12.364,Variant 118,118
119,Check if home insurance quote is requested,2018-01-11 21:14:12.364,Variant 118,118
119,Appraise property,2018-01-11 23:39:17.047,Variant 118,118
119,Check credit history,2018-01-11 23:55:17.963,Variant 118,118
119,Assess loan risk,2018-01-12 01:46:51.232,Variant 118,118
119,Assess eligibility,2018-01-12 01:47:37.548,Variant 118,118
119,Check if home insurance quote is requested,2018-01-12 02:30:00.044,Variant 118,118
119,Cancel application,2018-01-12 02:30:00.044,Variant 118,118
119,Send acceptance pack,2018-01-12 05:24:09.852,Variant 118,118
119,Verify repayment agreement,2018-01-12 05:30:37.699,Variant 118,118
119,Cancel application,2018-01-12 07:08:28.266,Variant 118,118
119,end_event_Loan  application canceled,2018-01-12 10:11:16.488,Variant 118,118
119,End,2018-01-12 10:11:16.488,Variant 118,118
120,Start,2018-01-11 21:52:17.736,Variant 11,11
120,start_event_Loan  application received,2018-01-11 21:52:17.736,Variant 11,11
120,Check  application  form completeness,2018-01-11 22:45:13.419,Variant 11,11
120,Appraise property,2018-01-12 01:01:04.989,Variant 11,11
120,Check credit history,2018-01-12 01:31:30.461,Variant 11,11
120,Assess loan risk,2018-01-12 02:25:43.004,Variant 11,11
120,Assess eligibility,2018-01-12 03:47:51.371,Variant 11,11
120,Reject application,2018-01-12 03:58:00.340,Variant 11,11
120,Approve application,2018-01-12 03:58:00.340,Variant 11,11
120,end_event_Loan application rejected,2018-01-12 04:00:31.051,Variant 11,11
120,End,2018-01-12 04:00:31.051,Variant 11,11
121,Start,2018-01-11 23:44:40.127,Variant 119,119
121,start_event_Loan  application received,2018-01-11 23:44:40.127,Variant 119,119
121,Check  application  form completeness,2018-01-12 02:23:26.460,Variant 119,119
121,Return application back to applicant,2018-01-12 03:00:07.263,Variant 119,119
121,Receive updated application,2018-01-12 04:24:16.948,Variant 119,119
121,Check  application  form completeness,2018-01-12 06:01:58.390,Variant 119,119
121,Return application back to applicant,2018-01-12 08:23:24.336,Variant 119,119
121,Receive updated application,2018-01-12 08:30:27.304,Variant 119,119
121,Check  application  form completeness,2018-01-12 08:55:47.919,Variant 119,119
121,Return application back to applicant,2018-01-12 12:00:43.495,Variant 119,119
121,Receive updated application,2018-01-12 13:16:01.672,Variant 119,119
121,Check  application  form completeness,2018-01-12 13:19:53.110,Variant 119,119
121,Return application back to applicant,2018-01-12 13:39:12.838,Variant 119,119
121,Receive updated application,2018-01-12 13:53:21.855,Variant 119,119
121,Check  application  form completeness,2018-01-12 14:03:43.459,Variant 119,119
121,Check credit history,2018-01-12 17:47:13.483,Variant 119,119
121,Assess loan risk,2018-01-12 19:12:42.493,Variant 119,119
121,Appraise property,2018-01-12 19:52:21.932,Variant 119,119
121,Assess eligibility,2018-01-12 20:55:21.590,Variant 119,119
121,Reject application,2018-01-12 21:42:28.435,Variant 119,119
121,end_event_Loan application rejected,2018-01-12 22:08:21.090,Variant 119,119
121,End,2018-01-12 22:08:21.090,Variant 119,119
122,Start,2018-01-12 08:42:27.974,Variant 120,120
122,start_event_Loan  application received,2018-01-12 08:42:27.974,Variant 120,120
122,Check  application  form completeness,2018-01-12 08:43:29.212,Variant 120,120
122,Return application back to applicant,2018-01-12 09:08:31.207,Variant 120,120
122,Check  application  form completeness,2018-01-12 09:08:31.207,Variant 120,120
122,Receive updated application,2018-01-12 10:15:10.561,Variant 120,120
122,Check  application  form completeness,2018-01-12 10:25:37.204,Variant 120,120
122,Cancel application,2018-01-12 10:25:37.204,Variant 120,120
122,Check credit history,2018-01-12 11:10:23.659,Variant 120,120
122,Appraise property,2018-01-12 12:04:44.994,Variant 120,120
122,Assess loan risk,2018-01-12 12:17:38.434,Variant 120,120
122,Assess eligibility,2018-01-12 13:59:35.592,Variant 120,120
122,Assess loan risk,2018-01-12 13:59:35.592,Variant 120,120
122,Check if home insurance quote is requested,2018-01-12 16:10:17.513,Variant 120,120
122,Send home insurance quote,2018-01-12 17:34:02.817,Variant 120,120
122,Verify repayment agreement,2018-01-12 21:29:55.636,Variant 120,120
122,Cancel application,2018-01-12 21:42:37.692,Variant 120,120
122,end_event_Loan  application canceled,2018-01-12 22:33:27.402,Variant 120,120
122,Reject application,2018-01-12 22:33:27.402,Variant 120,120
122,End,2018-01-12 22:33:27.402,Variant 120,120
123,Start,2018-01-12 13:46:24.768,Variant 121,121
123,start_event_Loan  application received,2018-01-12 13:46:24.768,Variant 121,121
123,Check  application  form completeness,2018-01-12 14:34:30.104,Variant 121,121
123,Return application back to applicant,2018-01-12 15:20:20.659,Variant 121,121
123,Receive updated application,2018-01-12 16:02:49.127,Variant 121,121
123,Check  application  form completeness,2018-01-12 17:38:14.902,Variant 121,121
123,Return application back to applicant,2018-01-12 18:14:27.857,Variant 121,121
123,Receive updated application,2018-01-12 19:06:53.525,Variant 121,121
123,Check  application  form completeness,2018-01-12 19:08:14.957,Variant 121,121
123,Appraise property,2018-01-12 19:29:26.638,Variant 121,121
123,Check credit history,2018-01-12 22:09:58.891,Variant 121,121
123,Assess loan risk,2018-01-13 01:56:11.067,Variant 121,121
123,Assess eligibility,2018-01-13 02:15:33.822,Variant 121,121
123,Reject application,2018-01-13 03:15:26.703,Variant 121,121
123,end_event_Loan application rejected,2018-01-13 03:47:22.050,Variant 121,121
123,End,2018-01-13 03:47:22.050,Variant 121,121
124,start_event_Loan  application received,2018-01-13 03:21:35.808,Variant 122,122
124,Start,2018-01-13 03:47:22.050,Variant 122,122
124,Receive updated application,2018-01-13 03:47:22.050,Variant 122,122
124,Check  application  form completeness,2018-01-13 03:59:36.776,Variant 122,122
124,Return application back to applicant,2018-01-13 05:30:52.511,Variant 122,122
124,Receive updated application,2018-01-13 07:15:31.429,Variant 122,122
124,Check  application  form completeness,2018-01-13 10:03:35.481,Variant 122,122
124,Return application back to applicant,2018-01-13 10:09:14.519,Variant 122,122
124,Receive updated application,2018-01-13 10:11:13.750,Variant 122,122
124,Check  application  form completeness,2018-01-13 10:46:31.519,Variant 122,122
124,Return application back to applicant,2018-01-13 11:38:33.230,Variant 122,122
124,Receive updated application,2018-01-13 11:39:16.070,Variant 122,122
124,Check  application  form completeness,2018-01-13 14:42:10.100,Variant 122,122
124,Check if home insurance quote is requested,2018-01-13 14:42:10.100,Variant 122,122
124,Appraise property,2018-01-13 15:30:46.641,Variant 122,122
124,Check credit history,2018-01-13 16:00:45.169,Variant 122,122
124,Assess loan risk,2018-01-13 16:52:22.472,Variant 122,122
124,Assess eligibility,2018-01-13 17:10:58.654,Variant 122,122
124,Check if home insurance quote is requested,2018-01-13 19:17:36.138,Variant 122,122
124,Send home insurance quote,2018-01-13 19:48:45.930,Variant 122,122
124,Reject application,2018-01-13 19:48:45.930,Variant 122,122
124,Verify repayment agreement,2018-01-13 20:55:13.893,Variant 122,122
124,Check credit history,2018-01-13 20:55:13.893,Variant 122,122
124,Approve application,2018-01-13 22:04:52.066,Variant 122,122
124,end_event_Loan  application approved,2018-01-13 22:50:29.984,Variant 122,122
124,End,2018-01-13 22:50:29.984,Variant 122,122
125,Start,2018-01-14 13:39:52.672,Variant 123,123
125,start_event_Loan  application received,2018-01-14 13:39:52.672,Variant 123,123
125,Check  application  form completeness,2018-01-14 14:01:18.218,Variant 123,123
125,Appraise property,2018-01-14 14:41:57.451,Variant 123,123
125,Check credit history,2018-01-14 15:37:11.590,Variant 123,123
125,Assess loan risk,2018-01-14 16:14:21.269,Variant 123,123
125,Check if home insurance quote is requested,2018-01-14 16:14:21.269,Variant 123,123
125,Assess eligibility,2018-01-14 17:34:14.161,Variant 123,123
125,Reject application,2018-01-14 19:06:41.074,Variant 123,123
125,end_event_Loan application rejected,2018-01-14 19:38:39.072,Variant 123,123
125,end_event_Loan  application approved,2018-01-14 19:38:39.072,Variant 123,123
125,End,2018-01-14 19:38:39.072,Variant 123,123
126,Start,2018-01-15 08:29:45.947,Variant 124,124
126,start_event_Loan  application received,2018-01-15 08:29:45.947,Variant 124,124
126,Check  application  form completeness,2018-01-15 08:36:31.419,Variant 124,124
126,Return application back to applicant,2018-01-15 10:12:05.857,Variant 124,124
126,Receive updated application,2018-01-15 10:30:42.629,Variant 124,124
126,Check  application  form completeness,2018-01-15 10:46:17.720,Variant 124,124
126,Assess loan risk,2018-01-15 10:46:17.720,Variant 124,124
126,Appraise property,2018-01-15 11:31:32.603,Variant 124,124
126,Check credit history,2018-01-15 12:25:05.042,Variant 124,124
126,Assess loan risk,2018-01-15 12:39:41.327,Variant 124,124
126,Cancel application,2018-01-15 12:39:41.327,Variant 124,124
126,Assess eligibility,2018-01-15 13:07:44.360,Variant 124,124
126,Check  application  form completeness,2018-01-15 13:07:44.360,Variant 124,124
126,Check if home insurance quote is requested,2018-01-15 13:09:08.041,Variant 124,124
126,end_event_Loan  application approved,2018-01-15 13:09:08.041,Variant 124,124
126,Send home insurance quote,2018-01-15 13:48:22.175,Variant 124,124
126,Verify repayment agreement,2018-01-15 13:58:48.229,Variant 124,124
126,Approve application,2018-01-15 14:19:10.408,Variant 124,124
126,Verify repayment agreement,2018-01-15 14:19:10.408,Variant 124,124
126,end_event_Loan  application approved,2018-01-15 14:53:47.572,Variant 124,124
126,End,2018-01-15 14:53:47.572,Variant 124,124
127,Start,2018-01-16 21:18:43.569,Variant 125,125
127,start_event_Loan  application received,2018-01-16 21:18:43.569,Variant 125,125
127,Check  application  form completeness,2018-01-16 22:17:32.417,Variant 125,125
127,Return application back to applicant,2018-01-16 23:24:06.354,Variant 125,125
127,Receive updated application,2018-01-17 00:33:19.198,Variant 125,125
127,Check  application  form completeness,2018-01-17 01:14:35.427,Variant 125,125
127,Appraise property,2018-01-17 01:44:55.633,Variant 125,125
127,Check credit history,2018-01-17 02:51:25.758,Variant 125,125
127,Assess loan risk,2018-01-17 04:48:11.225,Variant 125,125
127,Assess eligibility,2018-01-17 06:28:57.491,Variant 125,125
127,end_event_Loan application rejected,2018-01-17 06:28:57.491,Variant 125,125
127,Check if home insurance quote is requested,2018-01-17 08:16:41.821,Variant 125,125
127,Send acceptance pack,2018-01-17 08:16:53.370,Variant 125,125
127,Verify repayment agreement,2018-01-17 08:49:05.446,Variant 125,125
127,Cancel application,2018-01-17 10:13:24.124,Variant 125,125
127,end_event_Loan  application canceled,2018-01-17 10:57:08.786,Variant 125,125
127,End,2018-01-17 10:57:08.786,Variant 125,125
128,Start,2018-01-17 00:34:18.322,Variant 1,1
128,start_event_Loan  application received,2018-01-17 00:34:18.322,Variant 1,1
128,Check  application  form completeness,2018-01-17 01:09:56.171,Variant 1,1
128,Appraise property,2018-01-17 01:25:39.001,Variant 1,1
128,Check credit history,2018-01-17 02:28:51.203,Variant 1,1
128,Assess loan risk,2018-01-17 04:15:05.217,Variant 1,1
128,Assess eligibility,2018-01-17 04:22:06.002,Variant 1,1
128,Reject application,2018-01-17 07:31:42.028,Variant 1,1
128,end_event_Loan application rejected,2018-01-17 08:17:59.669,Variant 1,1
128,End,2018-01-17 08:17:59.669,Variant 1,1
129,Start,2018-01-17 23:07:44.242,Variant 126,126
129,start_event_Loan  application received,2018-01-17 23:07:44.242,Variant 126,126
129,Check  application  form completeness,2018-01-17 23:46:49.608,Variant 126,126
129,Return application back to applicant,2018-01-18 01:28:39.409,Variant 126,126
129,Return application back to applicant,2018-01-18 01:28:39.409,Variant 126,126
129,Receive updated application,2018-01-18 01:39:36.730,Variant 126,126
129,Assess loan risk,2018-01-18 01:39:36.730,Variant 126,126
129,Check  application  form completeness,2018-01-18 03:11:12.163,Variant 126,126
129,Check credit history,2018-01-18 07:30:15.402,Variant 126,126
129,Appraise property,2018-01-18 08:27:40.749,Variant 126,126
129,Assess loan risk,2018-01-18 09:00:19.754,Variant 126,126
129,Assess eligibility,2018-01-18 10:14:27.786,Variant 126,126
129,Reject application,2018-01-18 10:25:43.353,Variant 126,126
129,end_event_Loan application rejected,2018-01-18 13:00:06.887,Variant 126,126
129,end_event_Loan  application canceled,2018-01-18 13:00:06.887,Variant 126,126
129,End,2018-01-18 13:00:06.887,Variant 126,126
130,Start,2018-01-18 02:05:23.443,Variant 127,127
130,start_event_Loan  application received,2018-01-18 02:05:23.443,Variant 127,127
130,Check  application  form completeness,2018-01-18 02:19:08.286,Variant 127,127
130,Return application back to applicant,2018-01-18 02:32:21.024,Variant 127,127
130,Receive updated application,2018-01-18 03:05:39.529,Variant 127,127
130,Check  application  form completeness,2018-01-18 03:12:34.916,Variant 127,127
130,Check credit history,2018-01-18 03:16:53.663,Variant 127,127
130,end_event_Loan  application canceled,2018-01-18 03:16:53.663,Variant 127,127
130,Assess loan risk,2018-01-18 03:17:50.645,Variant 127,127
130,Appraise property,2018-01-18 04:55:10.338,Variant 127,127
130,Assess eligibility,2018-01-18 05:27:28.170,Variant 127,127
130,Reject application,2018-01-18 06:31:58.640,Variant 127,127
130,end_event_Loan application rejected,2018-01-18 07:08:41.488,Variant 127,127
130,End,2018-01-18 07:08:41.488,Variant 127,127
131,Start,2018-01-18 11:42:46.872,Variant 128,128
131,start_event_Loan  application received,2018-01-18 11:42:46.872,Variant 128,128
131,start_event_Loan  application received,2018-01-18 11:42:46.872,Variant 128,128
131,Check  application  form completeness,2018-01-18 11:48:54.915,Variant 128,128
131,Appraise property,2018-01-18 14:10:01.914,Variant 128,128
131,Check credit history,2018-01-18 16:06:00.739,Variant 128,128
131,Assess loan risk,2018-01-18 16:52:10.901,Variant 128,128
131,Assess eligibility,2018-01-18 18:06:23.234,Variant 128,128
131,Check if home insurance quote is requested,2018-01-18 21:00:12.295,Variant 128,128
131,Send acceptance pack,2018-01-18 22:23:56.425,Variant 128,128
131,Verify repayment agreement,2018-01-18 22:24:59.108,Variant 128,128
131,Approve application,2018-01-18 22:30:08.459,Variant 128,128
131,end_event_Loan  application approved,2018-01-18 22:34:29.052,Variant 128,128
131,End,2018-01-18 22:34:29.052,Variant 128,128
132,Start,2018-01-18 17:30:35.670,Variant 129,129
132,start_event_Loan  application received,2018-01-18 17:30:35.670,Variant 129,129
132,Check  application  form completeness,2018-01-18 18:33:35.350,Variant 129,129
132,Appraise property,2018-01-18 20:29:26.387,Variant 129,129
132,Check credit history,2018-01-18 21:23:26.021,Variant 129,129
132,Assess loan risk,2018-01-18 22:25:48.808,Variant 129,129
132,Check if home insurance quote is requested,2018-01-18 22:25:48.808,Variant 129,129
132,Assess eligibility,2018-01-18 22:42:58.825,Variant 129,129
132,Check if home insurance quote is requested,2018-01-18 23:04:47.164,Variant 129,129
132,Send acceptance pack,2018-01-18 23:38:04.671,Variant 129,129
132,Verify repayment agreement,2018-01-18 23:48:16.294,Variant 129,129
132,Approve application,2018-01-18 23:52:40.909,Variant 129,129
132,Return application back to applicant,2018-01-18 23:52:40.909,Variant 129,129
132,end_event_Loan  application approved,2018-01-18 23:56:03.710,Variant 129,129
132,End,2018-01-18 23:56:03.710,Variant 129,129
133,Start,2018-01-23 04:00:01.909,Variant 130,130
133,start_event_Loan  application received,2018-01-23 04:00:01.909,Variant 130,130
133,Check  application  form completeness,2018-01-23 04:36:53.836,Variant 130,130
133,Check if home insurance quote is requested,2018-01-23 04:36:53.836,Variant 130,130
133,Return application back to applicant,2018-01-23 04:44:21.999,Variant 130,130
133,Receive updated application,2018-01-23 04:46:49.667,Variant 130,130
133,Check  application  form completeness,2018-01-23 06:50:57.684,Variant 130,130
133,Return application back to applicant,2018-01-23 10:42:47.796,Variant 130,130
133,Receive updated application,2018-01-23 12:38:37.183,Variant 130,130
133,Check  application  form completeness,2018-01-23 14:15:02.159,Variant 130,130
133,Return application back to applicant,2018-01-23 14:37:57.219,Variant 130,130
133,Receive updated application,2018-01-23 14:51:47.847,Variant 130,130
133,Check  application  form completeness,2018-01-23 16:57:17.483,Variant 130,130
133,Check credit history,2018-01-23 17:05:57.376,Variant 130,130
133,Appraise property,2018-01-23 17:24:51.054,Variant 130,130
133,Assess loan risk,2018-01-23 18:30:20.145,Variant 130,130
133,Assess eligibility,2018-01-23 19:16:05.825,Variant 130,130
133,Check if home insurance quote is requested,2018-01-23 19:52:48.196,Variant 130,130
133,Send home insurance quote,2018-01-23 20:20:59.714,Variant 130,130
133,Verify repayment agreement,2018-01-23 20:47:22.002,Variant 130,130
133,Approve application,2018-01-23 22:02:18.567,Variant 130,130
133,end_event_Loan  application approved,2018-01-23 22:06:42.956,Variant 130,130
133,End,2018-01-23 22:06:42.956,Variant 130,130
134,Start,2018-01-23 13:08:03.887,Variant 131,131
134,start_event_Loan  application received,2018-01-23 13:08:03.887,Variant 131,131
134,Check  application  form completeness,2018-01-23 14:04:33.763,Variant 131,131
134,Check credit history,2018-01-23 17:20:44.844,Variant 131,131
134,Assess loan risk,2018-01-23 17:25:35.456,Variant 131,131
134,Appraise property,2018-01-23 18:26:40.503,Variant 131,131
134,Assess eligibility,2018-01-23 18:37:35.208,Variant 131,131
134,end_event_Loan  application approved,2018-01-23 18:37:35.208,Variant 131,131
134,Check if home insurance quote is requested,2018-01-23 19:09:16.468,Variant 131,131
134,Send home insurance quote,2018-01-23 19:43:36.660,Variant 131,131
134,Assess eligibility,2018-01-23 19:43:36.660,Variant 131,131
134,Verify repayment agreement,2018-01-23 20:13:34.519,Variant 131,131
134,Approve application,2018-01-23 22:14:57.798,Variant 131,131
134,Receive updated application,2018-01-23 22:14:57.798,Variant 131,131
134,end_event_Loan  application approved,2018-01-23 22:39:39.800,Variant 131,131
134,End,2018-01-23 22:39:39.800,Variant 131,131
135,Start,2018-01-25 18:49:06.084,Variant 132,132
135,start_event_Loan  application received,2018-01-25 18:49:06.084,Variant 132,132
135,Check  application  form completeness,2018-01-25 19:41:27.580,Variant 132,132
135,Appraise property,2018-01-25 20:06:38.029,Variant 132,132
135,Check credit history,2018-01-25 21:27:50.992,Variant 132,132
135,Assess loan risk,2018-01-25 22:47:42.375,Variant 132,132
135,Assess eligibility,2018-01-25 22:55:56.585,Variant 132,132
135,Receive updated application,2018-01-25 22:55:56.585,Variant 132,132
135,Check if home insurance quote is requested,2018-01-25 23:22:35.428,Variant 132,132
135,Assess loan risk,2018-01-25 23:22:35.428,Variant 132,132
135,Send home insurance quote,2018-01-26 00:02:23.921,Variant 132,132
135,Verify repayment agreement,2018-01-26 00:05:53.348,Variant 132,132
135,Approve application,2018-01-26 00:24:12.412,Variant 132,132
135,end_event_Loan  application approved,2018-01-26 02:24:49.278,Variant 132,132
135,End,2018-01-26 02:24:49.278,Variant 132,132
136,Start,2018-01-26 02:24:49.278,Variant 133,133
136,Verify repayment agreement,2018-01-26 02:24:49.278,Variant 133,133
136,start_event_Loan  application received,2018-01-26 08:38:57.508,Variant 133,133
136,Check  application  form completeness,2018-01-26 10:08:15.753,Variant 133,133
136,Check credit history,2018-01-26 11:03:55.052,Variant 133,133
136,Appraise property,2018-01-26 12:41:57.297,Variant 133,133
136,Assess loan risk,2018-01-26 15:04:49.729,Variant 133,133
136,Assess eligibility,2018-01-26 15:32:08.163,Variant 133,133
136,Check if home insurance quote is requested,2018-01-26 16:47:46.754,Variant 133,133
136,Assess eligibility,2018-01-26 16:47:46.754,Variant 133,133
136,Send acceptance pack,2018-01-26 18:17:35.575,Variant 133,133
136,Verify repayment agreement,2018-01-26 18:54:48.881,Variant 133,133
136,Cancel application,2018-01-26 18:56:13.264,Variant 133,133
136,end_event_Loan  application canceled,2018-01-26 19:14:33.103,Variant 133,133
136,End,2018-01-26 19:14:33.103,Variant 133,133
137,Start,2018-01-26 19:14:33.103,Variant 134,134
137,Assess loan risk,2018-01-26 19:14:33.103,Variant 134,134
137,start_event_Loan  application received,2018-01-27 04:17:56.767,Variant 134,134
137,Check  application  form completeness,2018-01-27 05:05:43.057,Variant 134,134
137,Return application back to applicant,2018-01-27 05:08:40.336,Variant 134,134
137,Receive updated application,2018-01-27 08:21:45.997,Variant 134,134
137,Check  application  form completeness,2018-01-27 08:22:11.072,Variant 134,134
137,Check credit history,2018-01-27 11:22:36.254,Variant 134,134
137,Assess loan risk,2018-01-27 12:32:16.465,Variant 134,134
137,Appraise property,2018-01-27 14:09:00.259,Variant 134,134
137,Approve application,2018-01-27 14:09:00.259,Variant 134,134
137,Assess eligibility,2018-01-27 15:21:08.045,Variant 134,134
137,Reject application,2018-01-27 15:49:10.879,Variant 134,134
137,end_event_Loan application rejected,2018-01-27 17:47:56.042,Variant 134,134
137,End,2018-01-27 17:47:56.042,Variant 134,134
138,Start,2018-01-28 03:45:53.852,Variant 135,135
138,start_event_Loan  application received,2018-01-28 03:45:53.852,Variant 135,135
138,Check  application  form completeness,2018-01-28 04:04:15.490,Variant 135,135
138,Appraise property,2018-01-28 05:15:40.465,Variant 135,135
138,Check credit history,2018-01-28 05:21:43.371,Variant 135,135
138,Assess loan risk,2018-01-28 06:14:34.679,Variant 135,135
138,Assess eligibility,2018-01-28 06:50:19.425,Variant 135,135
138,Check if home insurance quote is requested,2018-01-28 07:02:41.327,Variant 135,135
138,Send home insurance quote,2018-01-28 07:43:18.045,Variant 135,135
138,Verify repayment agreement,2018-01-28 07:48:38.470,Variant 135,135
138,Cancel application,2018-01-28 09:33:04.048,Variant 135,135
138,Check credit history,2018-01-28 09:33:04.048,Variant 135,135
138,end_event_Loan  application canceled,2018-01-28 10:33:21.276,Variant 135,135
138,End,2018-01-28 10:33:21.276,Variant 135,135
139,Start,2018-01-29 16:35:38.936,Variant 136,136
139,start_event_Loan  application received,2018-01-29 16:35:38.936,Variant 136,136
139,Check  application  form completeness,2018-01-29 16:59:57.900,Variant 136,136
139,Return application back to applicant,2018-01-29 17:00:21.202,Variant 136,136
139,Receive updated application,2018-01-29 17:43:12.132,Variant 136,136
139,Check  application  form completeness,2018-01-29 17:43:14.852,Variant 136,136
139,Assess loan risk,2018-01-29 17:43:14.852,Variant 136,136
139,Appraise property,2018-01-29 20:17:53.937,Variant 136,136
139,Check credit history,2018-01-29 20:29:15.539,Variant 136,136
139,Assess loan risk,2018-01-29 20:49:33.988,Variant 136,136
139,Assess eligibility,2018-01-29 21:55:16.450,Variant 136,136
139,Reject application,2018-01-29 22:07:14.191,Variant 136,136
139,Cancel application,2018-01-29 22:07:14.191,Variant 136,136
139,end_event_Loan application rejected,2018-01-30 01:00:17.783,Variant 136,136
139,End,2018-01-30 01:00:17.783,Variant 136,136
140,Start,2018-01-29 21:30:46.860,Variant 137,137
140,start_event_Loan  application received,2018-01-29 21:30:46.860,Variant 137,137
140,Check  application  form completeness,2018-01-29 21:52:34.846,Variant 137,137
140,Appraise property,2018-01-29 23:53:05.987,Variant 137,137
140,Check credit history,2018-01-30 00:19:18.158,Variant 137,137
140,Receive updated application,2018-01-30 00:19:18.158,Variant 137,137
140,Assess loan risk,2018-01-30 01:21:05.655,Variant 137,137
140,Assess eligibility,2018-01-30 01:30:11.598,Variant 137,137
140,Reject application,2018-01-30 02:39:53.189,Variant 137,137
140,end_event_Loan application rejected,2018-01-30 02:46:36.547,Variant 137,137
140,End,2018-01-30 02:46:36.547,Variant 137,137
141,Start,2018-02-01 14:51:09.248,Variant 138,138
141,start_event_Loan  application received,2018-02-01 14:51:09.248,Variant 138,138
141,Check  application  form completeness,2018-02-01 15:27:36.222,Variant 138,138
141,start_event_Loan  application received,2018-02-01 15:27:36.222,Variant 138,138
141,Return application back to applicant,2018-02-01 16:22:44.087,Variant 138,138
141,Receive updated application,2018-02-01 16:33:45.383,Variant 138,138
141,Check  application  form completeness,2018-02-01 17:16:01.071,Variant 138,138
141,Return application back to applicant,2018-02-01 17:27:06.554,Variant 138,138
141,Receive updated application,2018-02-01 17:54:25.885,Variant 138,138
141,Check  application  form completeness,2018-02-01 18:00:34.715,Variant 138,138
141,Return application back to applicant,2018-02-01 18:45:50.295,Variant 138,138
141,Receive updated application,2018-02-01 21:20:36.284,Variant 138,138
141,Check  application  form completeness,2018-02-01 21:42:48.306,Variant 138,138
141,Reject application,2018-02-01 21:42:48.306,Variant 138,138
141,Return application back to applicant,2018-02-01 22:20:55.198,Variant 138,138
141,Receive updated application,2018-02-01 23:17:21.241,Variant 138,138
141,Check  application  form completeness,2018-02-01 23:58:46.653,Variant 138,138
141,Approve application,2018-02-01 23:58:46.653,Variant 138,138
141,Check credit history,2018-02-02 00:17:02.218,Variant 138,138
141,Assess loan risk,2018-02-02 00:37:00.477,Variant 138,138
141,Appraise property,2018-02-02 02:23:13.422,Variant 138,138
141,Assess eligibility,2018-02-02 02:44:50.264,Variant 138,138
141,Assess eligibility,2018-02-02 02:44:50.264,Variant 138,138
141,Reject application,2018-02-02 06:09:25.290,Variant 138,138
141,end_event_Loan application rejected,2018-02-02 06:12:35.401,Variant 138,138
141,End,2018-02-02 06:12:35.401,Variant 138,138
142,Start,2018-02-02 15:26:06.209,Variant 139,139
142,start_event_Loan  application received,2018-02-02 15:26:06.209,Variant 139,139
142,Check  application  form completeness,2018-02-02 16:38:38.463,Variant 139,139
142,Return application back to applicant,2018-02-02 17:39:43.208,Variant 139,139
142,Assess loan risk,2018-02-02 17:39:43.208,Variant 139,139
142,Receive updated application,2018-02-02 18:37:36.788,Variant 139,139
142,Check  application  form completeness,2018-02-02 18:52:38.055,Variant 139,139
142,Check credit history,2018-02-02 20:11:26.744,Variant 139,139
142,Assess loan risk,2018-02-02 22:47:54.667,Variant 139,139
142,Appraise property,2018-02-02 23:02:55.949,Variant 139,139
142,Assess eligibility,2018-02-03 00:54:48.944,Variant 139,139
142,Check if home insurance quote is requested,2018-02-03 02:22:48.421,Variant 139,139
142,Send home insurance quote,2018-02-03 03:48:36.830,Variant 139,139
142,Verify repayment agreement,2018-02-03 04:30:20.203,Variant 139,139
142,Approve application,2018-02-03 04:45:07.417,Variant 139,139
142,end_event_Loan  application approved,2018-02-03 05:46:10.524,Variant 139,139
142,End,2018-02-03 05:46:10.524,Variant 139,139
143,Start,2018-02-02 20:34:01.729,Variant 140,140
143,start_event_Loan  application received,2018-02-02 20:34:01.729,Variant 140,140
143,Check  application  form completeness,2018-02-02 22:18:34.319,Variant 140,140
143,Reject application,2018-02-02 22:18:34.319,Variant 140,140
143,Return application back to applicant,2018-02-02 22:41:33.303,Variant 140,140
143,Receive updated application,2018-02-02 23:12:35.600,Variant 140,140
143,Check  application  form completeness,2018-02-02 23:45:31.122,Variant 140,140
143,Appraise property,2018-02-03 01:19:32.324,Variant 140,140
143,Check credit history,2018-02-03 02:09:40.459,Variant 140,140
143,Assess loan risk,2018-02-03 04:20:04.247,Variant 140,140
143,Assess eligibility,2018-02-03 06:25:17.905,Variant 140,140
143,Check if home insurance quote is requested,2018-02-03 07:35:18.652,Variant 140,140
143,Send acceptance pack,2018-02-03 07:56:58.835,Variant 140,140
143,Verify repayment agreement,2018-02-03 08:03:09.843,Variant 140,140
143,Cancel application,2018-02-03 10:56:56.852,Variant 140,140
143,end_event_Loan  application canceled,2018-02-03 11:10:36.121,Variant 140,140
143,Send home insurance quote,2018-02-03 11:10:36.121,Variant 140,140
143,End,2018-02-03 11:10:36.121,Variant 140,140
144,Start,2018-02-03 03:23:39.266,Variant 141,141
144,start_event_Loan  application received,2018-02-03 03:23:39.266,Variant 141,141
144,Check  application  form completeness,2018-02-03 04:10:25.285,Variant 141,141
144,Appraise property,2018-02-03 05:08:14.720,Variant 141,141
144,Receive updated application,2018-02-03 05:08:14.720,Variant 141,141
144,Check credit history,2018-02-03 07:09:18.399,Variant 141,141
144,Send acceptance pack,2018-02-03 07:09:18.399,Variant 141,141
144,Assess loan risk,2018-02-03 07:52:43.236,Variant 141,141
144,Assess eligibility,2018-02-03 08:11:36.264,Variant 141,141
