Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition,noise
47,Return application back to applicant,2017-11-06 23:26:05.444,Variant 17,17,complete,
47,Receive updated application,2017-11-07 00:52:11.888,Variant 17,17,complete,
47,Check  application  form completeness,2017-11-07 00:52:23.643,Variant 17,17,complete,
47,Return application back to applicant,2017-11-07 00:54:37.567,Variant 17,17,complete,
47,Receive updated application,2017-11-07 01:15:01.773,Variant 17,17,complete,
47,Check  application  form completeness,2017-11-07 02:08:56.716,Variant 17,17,complete,
47,Appraise property,2017-11-07 02:49:49.867,Variant 17,17,complete,
47,Check credit history,2017-11-07 03:07:01.310,Variant 17,17,complete,
47,Assess loan risk,2017-11-07 04:10:54.668,Variant 17,17,complete,
47,Assess eligibility,2017-11-07 05:36:29.398,Variant 17,17,complete,
47,Reject application,2017-11-07 05:57:06.357,Variant 17,17,complete,
47,end_event_Loan application rejected,2017-11-07 08:38:44.955,Variant 17,17,complete,
47,End,2017-11-07 08:38:44.955,Variant 17,17,End,End
48,Start,2017-11-07 16:26:23.514,Variant 64,64,Start,Start
48,start_event_Loan  application received,2017-11-07 16:26:23.514,Variant 64,64,complete,
48,Cancel application,2017-11-07 16:26:23.514,Variant 64,64,,true
48,Check  application  form completeness,2017-11-07 17:59:18.046,Variant 64,64,complete,
48,Return application back to applicant,2017-11-07 18:10:11.980,Variant 64,64,complete,
48,Receive updated application,2017-11-07 20:38:50.409,Variant 64,64,complete,
48,Check  application  form completeness,2017-11-07 21:39:44.589,Variant 64,64,complete,
48,Appraise property,2017-11-07 21:56:13.263,Variant 64,64,complete,
48,Check credit history,2017-11-07 22:15:32.827,Variant 64,64,complete,
48,Assess loan risk,2017-11-07 22:17:21.914,Variant 64,64,complete,
48,Assess eligibility,2017-11-07 22:38:18.019,Variant 64,64,complete,
48,Reject application,2017-11-07 22:47:24.417,Variant 64,64,complete,
48,end_event_Loan application rejected,2017-11-07 23:00:36.994,Variant 64,64,complete,
48,End,2017-11-07 23:00:36.994,Variant 64,64,End,End
49,Start,2017-11-08 04:36:56.237,Variant 65,65,Start,Start
49,start_event_Loan  application received,2017-11-08 04:36:56.237,Variant 65,65,complete,
49,Check  application  form completeness,2017-11-08 06:46:06.140,Variant 65,65,complete,
49,Return application back to applicant,2017-11-08 08:17:47.161,Variant 65,65,complete,
49,Receive updated application,2017-11-08 09:20:03.443,Variant 65,65,complete,
49,Check  application  form completeness,2017-11-08 09:42:17.336,Variant 65,65,complete,
49,Appraise property,2017-11-08 10:14:17.079,Variant 65,65,complete,
49,Check credit history,2017-11-08 13:37:49.408,Variant 65,65,complete,
49,Assess loan risk,2017-11-08 16:56:34.563,Variant 65,65,complete,
49,Assess eligibility,2017-11-08 17:16:33.168,Variant 65,65,complete,
49,Reject application,2017-11-08 18:02:55.235,Variant 65,65,complete,
49,Check if home insurance quote is requested,2017-11-08 18:02:55.235,Variant 65,65,,true
49,end_event_Loan application rejected,2017-11-08 19:25:22.361,Variant 65,65,complete,
49,End,2017-11-08 19:25:22.361,Variant 65,65,End,End
50,Start,2017-11-09 15:04:27.244,Variant 2,2,Start,Start
50,start_event_Loan  application received,2017-11-09 15:04:27.244,Variant 2,2,complete,
50,Check  application  form completeness,2017-11-09 15:59:56.075,Variant 2,2,complete,
50,Return application back to applicant,2017-11-09 18:27:58.328,Variant 2,2,complete,
50,Receive updated application,2017-11-09 19:05:23.948,Variant 2,2,complete,
50,Check  application  form completeness,2017-11-09 19:06:30.173,Variant 2,2,complete,
50,Appraise property,2017-11-09 19:20:03.776,Variant 2,2,complete,
50,Check credit history,2017-11-09 19:57:17.663,Variant 2,2,complete,
50,Assess loan risk,2017-11-09 20:42:23.665,Variant 2,2,complete,
50,Assess eligibility,2017-11-09 21:32:44.236,Variant 2,2,complete,
50,Reject application,2017-11-09 22:31:08.270,Variant 2,2,complete,
50,end_event_Loan application rejected,2017-11-09 23:27:53.027,Variant 2,2,complete,
50,End,2017-11-09 23:27:53.027,Variant 2,2,End,End
51,Start,2017-11-11 05:57:12.243,Variant 1,1,Start,Start
51,start_event_Loan  application received,2017-11-11 05:57:12.243,Variant 1,1,complete,
51,Check  application  form completeness,2017-11-11 07:10:32.623,Variant 1,1,complete,
51,Appraise property,2017-11-11 07:41:58.398,Variant 1,1,complete,
51,Check credit history,2017-11-11 07:47:11.777,Variant 1,1,complete,
51,Assess loan risk,2017-11-11 08:06:03.614,Variant 1,1,complete,
51,Assess eligibility,2017-11-11 09:48:05.175,Variant 1,1,complete,
51,Reject application,2017-11-11 11:25:27.487,Variant 1,1,complete,
51,end_event_Loan application rejected,2017-11-11 12:15:00.009,Variant 1,1,complete,
51,End,2017-11-11 12:15:00.009,Variant 1,1,End,End
52,Start,2017-11-12 04:20:50.854,Variant 66,66,Start,Start
52,start_event_Loan  application received,2017-11-12 04:20:50.854,Variant 66,66,complete,
52,Check  application  form completeness,2017-11-12 04:32:22.530,Variant 66,66,complete,
52,Return application back to applicant,2017-11-12 05:05:39.039,Variant 66,66,complete,
52,Receive updated application,2017-11-12 06:09:23.587,Variant 66,66,complete,
52,Check  application  form completeness,2017-11-12 06:26:21.308,Variant 66,66,complete,
52,Return application back to applicant,2017-11-12 06:41:13.307,Variant 66,66,complete,
52,Receive updated application,2017-11-12 07:35:40.429,Variant 66,66,complete,
52,Check  application  form completeness,2017-11-12 09:46:49.701,Variant 66,66,complete,
52,Check credit history,2017-11-12 11:37:42.451,Variant 66,66,complete,
52,Appraise property,2017-11-12 11:47:18.320,Variant 66,66,complete,
52,Assess loan risk,2017-11-12 12:03:11.375,Variant 66,66,complete,
52,Assess eligibility,2017-11-12 12:10:48.940,Variant 66,66,complete,
52,Check if home insurance quote is requested,2017-11-12 13:22:53.494,Variant 66,66,complete,
52,Send acceptance pack,2017-11-12 13:31:22.983,Variant 66,66,complete,
52,Verify repayment agreement,2017-11-12 13:58:40.711,Variant 66,66,complete,
52,Assess loan risk,2017-11-12 13:58:40.711,Variant 66,66,,true
52,Approve application,2017-11-12 14:28:14.161,Variant 66,66,complete,
52,end_event_Loan  application approved,2017-11-12 14:36:16.839,Variant 66,66,complete,
52,End,2017-11-12 14:36:16.839,Variant 66,66,End,End
53,Start,2017-11-12 23:28:09.326,Variant 1,1,Start,Start
53,start_event_Loan  application received,2017-11-12 23:28:09.326,Variant 1,1,complete,
53,Check  application  form completeness,2017-11-13 01:01:59.863,Variant 1,1,complete,
53,Appraise property,2017-11-13 01:40:27.309,Variant 1,1,complete,
53,Check credit history,2017-11-13 02:44:04.131,Variant 1,1,complete,
53,Assess loan risk,2017-11-13 03:58:02.868,Variant 1,1,complete,
53,Assess eligibility,2017-11-13 04:49:05.716,Variant 1,1,complete,
53,Reject application,2017-11-13 04:54:57.069,Variant 1,1,complete,
53,end_event_Loan application rejected,2017-11-13 05:41:39.259,Variant 1,1,complete,
53,End,2017-11-13 05:41:39.259,Variant 1,1,End,End
54,Start,2017-11-13 11:19:36.583,Variant 67,67,Start,Start
54,start_event_Loan  application received,2017-11-13 11:19:36.583,Variant 67,67,complete,
54,Check  application  form completeness,2017-11-13 13:35:03.299,Variant 67,67,complete,
54,Appraise property,2017-11-13 15:10:27.534,Variant 67,67,complete,
54,Check credit history,2017-11-13 15:51:14.368,Variant 67,67,complete,
54,Receive updated application,2017-11-13 15:51:14.368,Variant 67,67,,true
54,Assess loan risk,2017-11-13 16:00:30.678,Variant 67,67,complete,
54,Assess eligibility,2017-11-13 16:14:17.477,Variant 67,67,complete,
54,Check if home insurance quote is requested,2017-11-13 16:36:35.034,Variant 67,67,complete,
54,Send acceptance pack,2017-11-13 22:31:16.177,Variant 67,67,complete,
54,Verify repayment agreement,2017-11-14 00:25:26.876,Variant 67,67,complete,
54,Cancel application,2017-11-14 01:19:51.544,Variant 67,67,complete,
54,end_event_Loan  application canceled,2017-11-14 01:39:03.740,Variant 67,67,complete,
54,End,2017-11-14 01:39:03.740,Variant 67,67,End,End
55,Start,2017-11-17 10:24:59.254,Variant 4,4,Start,Start
55,start_event_Loan  application received,2017-11-17 10:24:59.254,Variant 4,4,complete,
55,Check  application  form completeness,2017-11-17 10:55:01.129,Variant 4,4,complete,
55,Check credit history,2017-11-17 11:49:07.048,Variant 4,4,complete,
55,Assess loan risk,2017-11-17 11:54:15.291,Variant 4,4,complete,
55,Appraise property,2017-11-17 13:04:04.562,Variant 4,4,complete,
55,Assess eligibility,2017-11-17 13:49:46.562,Variant 4,4,complete,
55,Reject application,2017-11-17 13:53:25.987,Variant 4,4,complete,
55,end_event_Loan application rejected,2017-11-17 13:54:14.081,Variant 4,4,complete,
55,End,2017-11-17 13:54:14.081,Variant 4,4,End,End
56,Start,2017-11-18 01:13:01.664,Variant 3,3,Start,Start
56,start_event_Loan  application received,2017-11-18 01:13:01.664,Variant 3,3,complete,
56,Check  application  form completeness,2017-11-18 01:25:19.967,Variant 3,3,complete,
56,Check credit history,2017-11-18 02:07:31.462,Variant 3,3,complete,
56,Appraise property,2017-11-18 02:14:35.701,Variant 3,3,complete,
56,Assess loan risk,2017-11-18 03:41:11.678,Variant 3,3,complete,
56,Assess eligibility,2017-11-18 04:50:43.666,Variant 3,3,complete,
56,Reject application,2017-11-18 06:19:34.330,Variant 3,3,complete,
56,end_event_Loan application rejected,2017-11-18 06:24:13.488,Variant 3,3,complete,
56,End,2017-11-18 06:24:13.488,Variant 3,3,End,End
57,Start,2017-11-18 17:46:36.338,Variant 26,26,Start,Start
57,start_event_Loan  application received,2017-11-18 17:46:36.338,Variant 26,26,complete,
57,Check  application  form completeness,2017-11-18 20:35:18.353,Variant 26,26,complete,
57,Return application back to applicant,2017-11-18 22:51:24.098,Variant 26,26,complete,
57,Receive updated application,2017-11-19 02:21:46.325,Variant 26,26,complete,
57,Check  application  form completeness,2017-11-19 02:43:42.844,Variant 26,26,complete,
57,Appraise property,2017-11-19 02:56:34.494,Variant 26,26,complete,
57,Check credit history,2017-11-19 05:21:04.366,Variant 26,26,complete,
57,Assess loan risk,2017-11-19 05:54:04.717,Variant 26,26,complete,
57,Assess eligibility,2017-11-19 06:35:23.783,Variant 26,26,complete,
57,Check if home insurance quote is requested,2017-11-19 06:48:20.593,Variant 26,26,complete,
57,Send home insurance quote,2017-11-19 06:48:21.425,Variant 26,26,complete,
57,Verify repayment agreement,2017-11-19 08:06:58.475,Variant 26,26,complete,
57,Cancel application,2017-11-19 08:47:39.739,Variant 26,26,complete,
57,end_event_Loan  application canceled,2017-11-19 11:43:16.322,Variant 26,26,complete,
57,End,2017-11-19 11:43:16.322,Variant 26,26,End,End
58,Start,2017-11-19 04:24:22.417,Variant 68,68,Start,Start
58,start_event_Loan  application received,2017-11-19 04:24:22.417,Variant 68,68,complete,
58,Check  application  form completeness,2017-11-19 04:52:53.246,Variant 68,68,complete,
58,Return application back to applicant,2017-11-19 05:13:48.552,Variant 68,68,complete,
58,Receive updated application,2017-11-19 07:51:13.248,Variant 68,68,complete,
58,Check  application  form completeness,2017-11-19 08:38:20.841,Variant 68,68,complete,
58,Appraise property,2017-11-19 10:13:05.752,Variant 68,68,complete,
58,Check credit history,2017-11-19 10:30:15.148,Variant 68,68,complete,
58,Assess loan risk,2017-11-19 13:52:18.152,Variant 68,68,complete,
58,Assess eligibility,2017-11-19 14:13:11.843,Variant 68,68,complete,
58,Reject application,2017-11-19 19:28:25.616,Variant 68,68,complete,
58,end_event_Loan application rejected,2017-11-19 19:51:50.164,Variant 68,68,complete,
58,Cancel application,2017-11-19 19:51:50.164,Variant 68,68,,true
58,End,2017-11-19 19:51:50.164,Variant 68,68,End,End
59,Start,2017-11-19 19:51:50.164,Variant 69,69,Start,Start
59,Receive updated application,2017-11-19 19:51:50.164,Variant 69,69,,true
59,start_event_Loan  application received,2017-11-20 02:41:48.710,Variant 69,69,complete,
59,Approve application,2017-11-20 02:41:48.710,Variant 69,69,,true
59,Check  application  form completeness,2017-11-20 02:44:18.610,Variant 69,69,complete,
59,Check credit history,2017-11-20 02:48:39.924,Variant 69,69,complete,
59,Appraise property,2017-11-20 04:50:42.006,Variant 69,69,complete,
59,Assess loan risk,2017-11-20 05:47:05.555,Variant 69,69,complete,
59,Assess eligibility,2017-11-20 05:49:38.776,Variant 69,69,complete,
59,Reject application,2017-11-20 05:49:51.917,Variant 69,69,complete,
59,end_event_Loan application rejected,2017-11-20 06:27:50.142,Variant 69,69,complete,
59,End,2017-11-20 06:27:50.142,Variant 69,69,End,End
60,Start,2017-11-20 14:55:27.323,Variant 11,11,Start,Start
60,start_event_Loan  application received,2017-11-20 14:55:27.323,Variant 11,11,complete,
60,Check  application  form completeness,2017-11-20 15:01:31.731,Variant 11,11,complete,
60,Check credit history,2017-11-20 15:02:53.164,Variant 11,11,complete,
60,Appraise property,2017-11-20 16:13:27.231,Variant 11,11,complete,
60,Assess loan risk,2017-11-20 20:16:36.482,Variant 11,11,complete,
60,Assess eligibility,2017-11-20 20:18:52.489,Variant 11,11,complete,
60,Check if home insurance quote is requested,2017-11-20 21:20:20.524,Variant 11,11,complete,
60,Send home insurance quote,2017-11-20 22:15:46.272,Variant 11,11,complete,
60,Verify repayment agreement,2017-11-20 22:27:20.516,Variant 11,11,complete,
60,Approve application,2017-11-20 23:02:06.877,Variant 11,11,complete,
60,end_event_Loan  application approved,2017-11-20 23:37:26.392,Variant 11,11,complete,
60,End,2017-11-20 23:37:26.392,Variant 11,11,End,End
61,Start,2017-11-21 22:22:25.063,Variant 21,21,Start,Start
61,start_event_Loan  application received,2017-11-21 22:22:25.063,Variant 21,21,complete,
61,Check  application  form completeness,2017-11-21 22:34:52.394,Variant 21,21,complete,
61,Return application back to applicant,2017-11-21 23:54:55.952,Variant 21,21,complete,
61,Receive updated application,2017-11-22 01:52:17.134,Variant 21,21,complete,
61,Check  application  form completeness,2017-11-22 02:20:04.953,Variant 21,21,complete,
61,Check credit history,2017-11-22 02:26:26.595,Variant 21,21,complete,
61,Appraise property,2017-11-22 03:09:44.834,Variant 21,21,complete,
61,Assess loan risk,2017-11-22 03:40:34.526,Variant 21,21,complete,
61,Assess eligibility,2017-11-22 03:45:18.966,Variant 21,21,complete,
61,Check if home insurance quote is requested,2017-11-22 03:52:51.384,Variant 21,21,complete,
61,Send home insurance quote,2017-11-22 05:18:55.154,Variant 21,21,complete,
61,Verify repayment agreement,2017-11-22 06:53:57.854,Variant 21,21,complete,
61,Approve application,2017-11-22 11:12:22.856,Variant 21,21,complete,
61,end_event_Loan  application approved,2017-11-22 11:24:02.889,Variant 21,21,complete,
61,End,2017-11-22 11:24:02.889,Variant 21,21,End,End
62,Start,2017-11-22 11:24:02.889,Variant 70,70,Start,Start
62,Reject application,2017-11-22 11:24:02.889,Variant 70,70,,true
62,start_event_Loan  application received,2017-11-22 12:28:09.362,Variant 70,70,complete,
62,Check  application  form completeness,2017-11-22 14:30:15.944,Variant 70,70,complete,
62,Appraise property,2017-11-22 18:17:35.507,Variant 70,70,complete,
62,Check credit history,2017-11-22 18:32:47.503,Variant 70,70,complete,
62,Assess loan risk,2017-11-22 21:10:11.367,Variant 70,70,complete,
62,end_event_Loan  application approved,2017-11-22 21:10:11.367,Variant 70,70,,true
62,Assess eligibility,2017-11-22 21:15:04.526,Variant 70,70,complete,
62,Reject application,2017-11-22 22:59:55.522,Variant 70,70,complete,
62,end_event_Loan application rejected,2017-11-22 23:53:17.149,Variant 70,70,complete,
62,End,2017-11-22 23:53:17.149,Variant 70,70,End,End
63,Start,2017-11-25 11:28:11.150,Variant 71,71,Start,Start
63,start_event_Loan  application received,2017-11-25 11:28:11.150,Variant 71,71,complete,
63,Check  application  form completeness,2017-11-25 12:47:48.627,Variant 71,71,complete,
63,Return application back to applicant,2017-11-25 14:10:48.923,Variant 71,71,complete,
63,Receive updated application,2017-11-25 16:07:18.551,Variant 71,71,complete,
63,Check  application  form completeness,2017-11-25 16:56:38.606,Variant 71,71,complete,
63,Appraise property,2017-11-25 20:39:30.423,Variant 71,71,complete,
63,Check credit history,2017-11-25 22:20:38.426,Variant 71,71,complete,
63,Assess loan risk,2017-11-25 23:19:16.151,Variant 71,71,complete,
63,Assess eligibility,2017-11-26 01:01:22.931,Variant 71,71,complete,
63,Verify repayment agreement,2017-11-26 01:01:22.931,Variant 71,71,,true
63,Reject application,2017-11-26 01:19:59.349,Variant 71,71,complete,
63,end_event_Loan application rejected,2017-11-26 01:55:56.448,Variant 71,71,complete,
63,Reject application,2017-11-26 01:55:56.448,Variant 71,71,,true
63,End,2017-11-26 01:55:56.448,Variant 71,71,End,End
64,Start,2017-11-26 21:55:57.382,Variant 13,13,Start,Start
64,start_event_Loan  application received,2017-11-26 21:55:57.382,Variant 13,13,complete,
64,Check  application  form completeness,2017-11-26 23:28:15.223,Variant 13,13,complete,
64,Appraise property,2017-11-27 01:26:27.018,Variant 13,13,complete,
64,Check credit history,2017-11-27 01:43:22.575,Variant 13,13,complete,
64,Assess loan risk,2017-11-27 01:48:26.157,Variant 13,13,complete,
64,Assess eligibility,2017-11-27 02:01:15.401,Variant 13,13,complete,
64,Check if home insurance quote is requested,2017-11-27 02:03:57.402,Variant 13,13,complete,
64,Send home insurance quote,2017-11-27 03:46:38.734,Variant 13,13,complete,
64,Verify repayment agreement,2017-11-27 05:05:11.419,Variant 13,13,complete,
64,Cancel application,2017-11-27 07:01:23.390,Variant 13,13,complete,
64,end_event_Loan  application canceled,2017-11-27 08:30:13.121,Variant 13,13,complete,
64,End,2017-11-27 08:30:13.121,Variant 13,13,End,End
65,Start,2017-11-27 21:00:26.986,Variant 28,28,Start,Start
65,start_event_Loan  application received,2017-11-27 21:00:26.986,Variant 28,28,complete,
65,Check  application  form completeness,2017-11-27 21:37:26.690,Variant 28,28,complete,
65,Return application back to applicant,2017-11-27 22:52:49.710,Variant 28,28,complete,
65,Receive updated application,2017-11-27 23:27:25.543,Variant 28,28,complete,
65,Check  application  form completeness,2017-11-27 23:47:29.507,Variant 28,28,complete,
65,Check credit history,2017-11-28 00:00:15.016,Variant 28,28,complete,
65,Assess loan risk,2017-11-28 00:10:27.889,Variant 28,28,complete,
65,Appraise property,2017-11-28 00:57:19.389,Variant 28,28,complete,
65,Assess eligibility,2017-11-28 01:40:42.603,Variant 28,28,complete,
65,Reject application,2017-11-28 02:49:39.668,Variant 28,28,complete,
65,Return application back to applicant,2017-11-28 02:49:39.668,Variant 28,28,,true
65,end_event_Loan application rejected,2017-11-28 04:10:10.076,Variant 28,28,complete,
65,End,2017-11-28 04:10:10.076,Variant 28,28,End,End
66,Start,2017-11-29 14:35:41.968,Variant 2,2,Start,Start
66,start_event_Loan  application received,2017-11-29 14:35:41.968,Variant 2,2,complete,
66,Check  application  form completeness,2017-11-29 17:00:39.342,Variant 2,2,complete,
66,Return application back to applicant,2017-11-29 18:07:24.747,Variant 2,2,complete,
66,Receive updated application,2017-11-29 19:18:26.843,Variant 2,2,complete,
66,Check  application  form completeness,2017-11-29 20:40:31.346,Variant 2,2,complete,
66,Appraise property,2017-11-29 20:55:48.000,Variant 2,2,complete,
66,Check credit history,2017-11-29 22:46:45.434,Variant 2,2,complete,
66,Assess loan risk,2017-11-29 23:11:48.952,Variant 2,2,complete,
66,Assess eligibility,2017-11-30 01:17:47.468,Variant 2,2,complete,
66,Reject application,2017-11-30 02:31:20.646,Variant 2,2,complete,
66,end_event_Loan application rejected,2017-11-30 02:50:13.579,Variant 2,2,complete,
66,End,2017-11-30 02:50:13.579,Variant 2,2,End,End
67,Start,2017-11-30 12:30:56.824,Variant 72,72,Start,Start
67,start_event_Loan  application received,2017-11-30 12:30:56.824,Variant 72,72,complete,
67,end_event_Loan  application canceled,2017-11-30 12:30:56.824,Variant 72,72,,true
67,Check  application  form completeness,2017-11-30 12:33:07.629,Variant 72,72,complete,
67,Return application back to applicant,2017-11-30 12:56:59.621,Variant 72,72,complete,
67,Receive updated application,2017-11-30 14:51:35.535,Variant 72,72,complete,
67,Check  application  form completeness,2017-11-30 15:23:45.928,Variant 72,72,complete,
67,Return application back to applicant,2017-11-30 15:27:21.017,Variant 72,72,complete,
67,Receive updated application,2017-11-30 15:40:11.748,Variant 72,72,complete,
67,Check  application  form completeness,2017-11-30 16:50:12.685,Variant 72,72,complete,
67,Appraise property,2017-11-30 18:48:20.141,Variant 72,72,complete,
67,Check credit history,2017-11-30 19:04:42.341,Variant 72,72,complete,
67,Assess loan risk,2017-11-30 21:48:54.224,Variant 72,72,complete,
67,Assess eligibility,2017-11-30 22:02:24.112,Variant 72,72,complete,
67,Check if home insurance quote is requested,2017-12-01 00:18:03.979,Variant 72,72,complete,
67,Send home insurance quote,2017-12-01 00:30:47.545,Variant 72,72,complete,
67,Verify repayment agreement,2017-12-01 01:44:47.195,Variant 72,72,complete,
67,Cancel application,2017-12-01 02:17:52.694,Variant 72,72,complete,
67,end_event_Loan  application canceled,2017-12-01 03:38:52.217,Variant 72,72,complete,
67,end_event_Loan  application approved,2017-12-01 03:38:52.217,Variant 72,72,,true
67,End,2017-12-01 03:38:52.217,Variant 72,72,End,End
68,Start,2017-12-01 03:18:31.973,Variant 73,73,Start,Start
68,start_event_Loan  application received,2017-12-01 03:18:31.973,Variant 73,73,complete,
68,Check  application  form completeness,2017-12-01 04:01:32.978,Variant 73,73,complete,
68,Return application back to applicant,2017-12-01 04:06:18.179,Variant 73,73,complete,
68,Receive updated application,2017-12-01 05:39:48.633,Variant 73,73,complete,
68,Check  application  form completeness,2017-12-01 06:36:01.571,Variant 73,73,complete,
68,Appraise property,2017-12-01 07:51:08.398,Variant 73,73,complete,
68,Check credit history,2017-12-01 08:39:50.336,Variant 73,73,complete,
68,Assess loan risk,2017-12-01 11:30:59.271,Variant 73,73,complete,
68,end_event_Loan  application approved,2017-12-01 11:30:59.271,Variant 73,73,,true
68,Assess eligibility,2017-12-01 11:38:51.054,Variant 73,73,complete,
68,Check if home insurance quote is requested,2017-12-01 11:52:15.258,Variant 73,73,complete,
68,Send home insurance quote,2017-12-01 12:42:04.484,Variant 73,73,complete,
68,Verify repayment agreement,2017-12-01 13:18:33.828,Variant 73,73,complete,
68,Cancel application,2017-12-01 13:53:54.150,Variant 73,73,complete,
68,end_event_Loan  application canceled,2017-12-01 14:27:36.968,Variant 73,73,complete,
68,End,2017-12-01 14:27:36.968,Variant 73,73,End,End
69,Start,2017-12-01 12:44:58.026,Variant 74,74,Start,Start
69,start_event_Loan  application received,2017-12-01 12:44:58.026,Variant 74,74,complete,
69,Check  application  form completeness,2017-12-01 13:54:06.579,Variant 74,74,complete,
69,Return application back to applicant,2017-12-01 15:18:04.296,Variant 74,74,complete,
69,Receive updated application,2017-12-01 15:25:58.470,Variant 74,74,complete,
69,Check  application  form completeness,2017-12-01 17:58:36.744,Variant 74,74,complete,
69,Check credit history,2017-12-01 18:43:46.413,Variant 74,74,complete,
69,Appraise property,2017-12-01 21:22:47.254,Variant 74,74,complete,
69,Assess loan risk,2017-12-01 21:29:41.449,Variant 74,74,complete,
69,Assess eligibility,2017-12-01 21:50:00.211,Variant 74,74,complete,
69,Appraise property,2017-12-01 21:50:00.211,Variant 74,74,,true
69,Check if home insurance quote is requested,2017-12-01 22:12:29.950,Variant 74,74,complete,
69,Send home insurance quote,2017-12-01 22:29:45.173,Variant 74,74,complete,
69,Verify repayment agreement,2017-12-01 23:48:00.639,Variant 74,74,complete,
69,Approve application,2017-12-01 23:48:35.148,Variant 74,74,complete,
69,end_event_Loan  application approved,2017-12-02 00:54:31.554,Variant 74,74,complete,
69,End,2017-12-02 00:54:31.554,Variant 74,74,End,End
70,Start,2017-12-02 12:04:20.152,Variant 10,10,Start,Start
70,start_event_Loan  application received,2017-12-02 12:04:20.152,Variant 10,10,complete,
70,Check  application  form completeness,2017-12-02 13:59:31.115,Variant 10,10,complete,
70,Appraise property,2017-12-02 14:13:04.823,Variant 10,10,complete,
70,Check credit history,2017-12-02 15:13:34.653,Variant 10,10,complete,
70,Assess loan risk,2017-12-02 15:41:16.282,Variant 10,10,complete,
70,Assess eligibility,2017-12-02 16:06:34.210,Variant 10,10,complete,
70,Check if home insurance quote is requested,2017-12-02 17:10:36.110,Variant 10,10,complete,
70,Send acceptance pack,2017-12-02 17:30:53.852,Variant 10,10,complete,
70,Verify repayment agreement,2017-12-02 17:46:30.915,Variant 10,10,complete,
70,Approve application,2017-12-02 18:26:34.018,Variant 10,10,complete,
70,end_event_Loan  application approved,2017-12-02 21:14:36.008,Variant 10,10,complete,
70,End,2017-12-02 21:14:36.008,Variant 10,10,End,End
71,Start,2017-12-03 10:27:44.624,Variant 1,1,Start,Start
71,start_event_Loan  application received,2017-12-03 10:27:44.624,Variant 1,1,complete,
71,Check  application  form completeness,2017-12-03 12:07:51.532,Variant 1,1,complete,
71,Appraise property,2017-12-03 12:52:39.148,Variant 1,1,complete,
71,Check credit history,2017-12-03 13:01:09.731,Variant 1,1,complete,
71,Assess loan risk,2017-12-03 13:15:58.839,Variant 1,1,complete,
71,Assess eligibility,2017-12-03 15:51:58.890,Variant 1,1,complete,
71,Reject application,2017-12-03 16:49:53.764,Variant 1,1,complete,
71,end_event_Loan application rejected,2017-12-03 16:54:21.735,Variant 1,1,complete,
71,End,2017-12-03 16:54:21.735,Variant 1,1,End,End
72,Start,2017-12-04 21:55:40.155,Variant 4,4,Start,Start
72,start_event_Loan  application received,2017-12-04 21:55:40.155,Variant 4,4,complete,
72,Check  application  form completeness,2017-12-04 22:41:02.120,Variant 4,4,complete,
72,Check credit history,2017-12-04 23:00:55.833,Variant 4,4,complete,
72,Assess loan risk,2017-12-05 00:40:59.926,Variant 4,4,complete,
72,Appraise property,2017-12-05 02:08:25.273,Variant 4,4,complete,
72,Assess eligibility,2017-12-05 03:23:36.252,Variant 4,4,complete,
72,Reject application,2017-12-05 03:45:19.744,Variant 4,4,complete,
72,end_event_Loan application rejected,2017-12-05 04:31:26.408,Variant 4,4,complete,
72,End,2017-12-05 04:31:26.408,Variant 4,4,End,End
73,Start,2017-12-07 02:52:19.090,Variant 75,75,Start,Start
73,start_event_Loan  application received,2017-12-07 02:52:19.090,Variant 75,75,complete,
73,Check  application  form completeness,2017-12-07 02:52:43.465,Variant 75,75,complete,
73,Return application back to applicant,2017-12-07 02:58:24.838,Variant 75,75,complete,
73,Receive updated application,2017-12-07 04:36:25.021,Variant 75,75,complete,
73,Check  application  form completeness,2017-12-07 05:46:56.403,Variant 75,75,complete,
73,Return application back to applicant,2017-12-07 06:39:22.557,Variant 75,75,complete,
73,start_event_Loan  application received,2017-12-07 06:39:22.557,Variant 75,75,,true
73,Receive updated application,2017-12-07 07:49:57.644,Variant 75,75,complete,
73,Check  application  form completeness,2017-12-07 08:30:47.418,Variant 75,75,complete,
73,Check credit history,2017-12-07 08:50:45.746,Variant 75,75,complete,
73,Assess loan risk,2017-12-07 10:03:39.981,Variant 75,75,complete,
73,Appraise property,2017-12-07 11:12:32.977,Variant 75,75,complete,
73,Assess eligibility,2017-12-07 11:19:50.111,Variant 75,75,complete,
73,Check if home insurance quote is requested,2017-12-07 11:48:15.339,Variant 75,75,complete,
73,Send home insurance quote,2017-12-07 12:34:10.793,Variant 75,75,complete,
73,Verify repayment agreement,2017-12-07 13:52:06.671,Variant 75,75,complete,
73,Cancel application,2017-12-07 15:13:00.831,Variant 75,75,complete,
73,end_event_Loan  application canceled,2017-12-07 15:18:41.657,Variant 75,75,complete,
73,End,2017-12-07 15:18:41.657,Variant 75,75,End,End
74,Start,2017-12-07 15:18:41.657,Variant 76,76,Start,Start
74,Return application back to applicant,2017-12-07 15:18:41.657,Variant 76,76,,true
74,start_event_Loan  application received,2017-12-07 07:50:36.944,Variant 76,76,complete,
74,Check  application  form completeness,2017-12-07 10:02:45.972,Variant 76,76,complete,
